smiles,Td
C[C@@H](OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C(=O)CN1C=NC=N1,435.15
OC1=CC=C(C=C1)\N=C\C1=CC(O)=CC(O)=C1,435.15
CNC1=NC(=O)NC=C1C,435.65
NC(=O)N(O)CC1=CC=C(OCC2=COC(=N2)C2=CC=CC=C2)C=C1,435.65
NC(=O)N(O)CC1=COC(=N1)C1=CC=CC=C1,435.65
ONC(=O)CC1=C(C=C2C=CC=C2O1)C1=CC=CC=C1,436.15
CON=C(C(O)=O)C1=CC(OC(N)=O)=CC=C1,436.15
CN1C=C(NC2=C(N)C=C(N)C=C2)C=N1,436.15
NOCC1=NC(=O)C(O)=CN1,436.15
CCOC(=O)C1(CN([C@H](C)C2=CC=CC=C2)C(=O)C1)C(=O)OCC,436.15
CN1CCC(CC1)C1=CNC2=CC=C(NC(C)=O)C=C12,436.15
ONC(=O)COC1=CC=CC(NC(=O)\C=C\C2=CC=CC=C2)=C1,436.15
O=C(NCC1=CC=CN=C1)C1=CC=C2CN(CC3=CC=C(C=C3)C3=CC=CC=C3)C3=C(CN12)C=CC=C3,436.15
COC(=O)C1=CC(=CN2CCC3=C(NC4=CC=C(OC)C=C34)C12C(=O)OC)C(=O)C1=C(O)C=CC=C1,436.15
NC1=NC(=NO1)C(C(O)=O)C1=CC=CC=C1,436.65
CN1N=C(C=C1C1=CC=CC=C1)C1=C(C=CC=C1)C(O)=O,437.15
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](C(O)C(=O)NCCO[N+]([O-])=O)[C@@H](O[N+]([O-])=O)[C@H]1O[N+]([O-])=O,437.15
COC1=CC(O)=C2C(OC(C3=CC(OC)=C(OC(=O)[C@@H](N)CCCCN)C=C3)=C(OC)C2=O)=C1,437.15
COC1=CC2=C(CC(=O)N(CCCN(C)CCCCOC3=CC(OC)=C(OC)C=C3)CC2)C=C1OC,437.15
CCOC(=O)CCC(=O)C1=CC=C(NC(OC2=CC=CC=C2)=NC#N)C=C1,437.15
OC1=C2NN=CC2=C(CCNCC2=CC=CC=C2)C=C1,437.15
CC(C#CC1=CC=C(OC2=CC=C(C=C2)C#N)O1)N(O)C(N)=O,437.15
CC(=O)C1=CC(NC2=NC3=C(C=CC=C3)C3=C2C=CO3)=CC=C1,437.15
OC(=O)C(NC(=O)OCC1C2=CC=CC=C2C2=C1C=CC=C2)C(O)=O,437.15
CCCCCNC1=NC(N(C)CC2=CC=CO2)=C2N=CN(CC(O)=O)C2=N1,437.15
CCOC(=O)N1CCC2=NNC(=O)CC2C1,437.65
CCC1=NC(CC)=C2C=C(C)C(=O)NC2=C1,437.65
CC(C)C(NC(=O)OCC1=CC=CC=C1)C(=O)NC(C)C(=O)NC(CC(O)=O)C(=O)CON1C(=O)CC2=CC=CC=C12,437.65
COC1=CC=C(CNC2=C(CCC3CCCCN3C)C=CC=C2)C=C1,438.15
NCC1=CC=C(C=C1)C1=CC=C(O)C=C1,438.15
CC1=CC(=NO1)N1C(O)[C@@H](CO)O[C@H](C1O)N1C=CC(=O)NC1=O,438.15
O=C1NCCN=C1C1=C(NC2=CC=CC=C12)C1=CC=CC=C1,438.15
ONC(=O)C1=CN=NC2=CC=CC=C12,438.15
CCCN1CCC(C2=CC=CC=C2)=C(C1)C(=O)N(CC)CC,438.15
C1CN=C2CCCCCN2C1,438.15
CN1N=CC(NC2=C(N)C=C(N)C=C2)=C1N,438.15
CN1N=C(C)C(NC2=C(N)C=C(N)C=C2)=C1C,438.15
COC1=CC=CC(NC(=O)NC2N=C(CN3CCOCC3)C3=C(C=CC=C3)N(CC(=O)N(C)C3=CC=CC=C3)C2=O)=C1,438.15
CC1=CC=C(CN2N=CC(N)=C2N)C=C1,438.15
NC1=CC=C2N=CN=C(NC3=CC(=CC=C3)C#C)C2=C1,438.15
CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)C1=CCNCC1,438.15
OC1=CC=C(C=C1)C1=CC2=CC=C(O)C3=CC=C1N23,438.15
COC(=O)C1=CC=CC(C[C@H](N)C(=O)OC(C)(C)C)=C1,438.15
CC1=NC([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)=C(N)NC1=O,438.15
CC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=CC2=CC=CC=C12)C(O)=O,438.15
NC1=NC2=C(C=CC=C2)C2=C1N=CN2CCCCNC(=O)C1=CN=C(C=C1)N1CCOCC1,438.15
CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC2=C(CCOC2)C=C1,438.15
CC(=O)OCC1=C(C(=O)C(O)=O)C2=CC(OCC3=CC=CC=C3)=CC=C2N1,438.15
NCC1=CC(OCC2=CC=CC=C2)=CC(O)=C1,438.15
CC(C)(C)OC(=O)NC(CN(C1=CC=CC=C1)C1=NC=CC=N1)C(O)=O,438.15
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C2=C(NN=N2)C(=O)NC1=O,438.15
CCOC(=O)[C@H](CC1=CC=C(OC(C)=O)C=C1)NC(=O)CNC(=O)C1=CC=CC=C1,438.35
OC(=O)C1=CC=C(OCCCNC2=CC3=C(OCO3)C=C2)C=C1,438.65
CC1=C(COC2=CC=C(CCCO\N=C(/C(O)=O)C3=CC=CC=C3)C=C2)N=C(O1)C1=CC=CC=C1,438.65
CNC(=O)C1=CC(=NN(CCC#N)C1=O)C1=CC=C(OC)C=C1,438.95
NNC(=O)C[C@H](N)C(=O)NN,439.15
COC1=CC=C2OC(=O)C(=CC2=C1)C(O)=O,439.15
COC1=CC=C(C=CC(=O)OC2=C(NC=N2)C(N)=O)C=C1,439.15
COC1=CC=C(C[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(=O)N[C@H]2[C@@H](O)[C@@H](O[C@@H]2C(O)=O)N2C=NC3=C(N)N=CN=C23)C=C1,439.15
CCCNC=NC1=C(OC)C=C(C=C1)C1=CNC=N1,439.15
COC(=O)C1=C(O)C2=C(O1)C=C(OC)C=C2,439.15
COC1=CC(=CC(OC)=C1O)C1=NC(=C(C)O1)C1=C(N)C=C(CC(O)CO)C=C1,439.15
OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,439.15
NC1=NC(CCC(O)=O)=CC=C1,439.15
CC(OC(C)=O)OC(=O)NC(=N)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(=N)NC(=O)OC(C)OC(C)=O,439.15
CCOC(=O)N1CCC2=NNC(=O)C=C2C1,439.65
C(N1N=C(C2=CC=CC=C12)C1=CC=CC=C1)N1CCOCC1,439.65
CN1C2=C(C=CC=C2)N(C(=O)CN2CCCCC2)C2=C(C=NC(=N2)C2=CC=CC=C2)C1=O,439.65
CC(C)(C)NCC(O)C1=NC=C(O)C=C1,439.65
O=C1C=C(N2CCN(CC3=CC=CC=C3)CC2)C(=O)C2=C1N=CC=N2,439.65
COC(=O)\C=C\C1=CC=CN1C1=CC=CC(=C1)C(=O)N=C(N)N,439.65
CN(CC1=CC=C(NC(=O)C2=CC3=C(OCC2)C=CC(=C3)C2=CC=CO2)C=C1)C1CCOCC1,439.65
CCCC(=O)OC[C@H](N)C(O)=O,439.65
CN(N)C1=CC2=C(CCN(C2)C(=O)C2=CC=CC=C2)N=N1,440.15
CN1C(N)=CC=CC1=N,440.15
NC(=O)C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)N=CN1,440.15
NC(=O)C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)N=CN1,440.15
CC1=CC=CC(C=O)=N1,440.15
C[C@H]1CC[C@H]2C(C)(C)[C@@H](O)CC[C@]22OC3=C(C[C@]12C)C(O)=CC1=C3CN(C(=O)OC(C)(C)C)C1=O,440.15
CC1N=C(NNC(=O)CO)NN=C1C1=CC=CC=C1,440.65
CNCC(NC(C)=O)C(O)=O,440.65
OC1=C(O)C=C(CN2C3=C(C=CC=C3)C(=NC(NC(=O)C3=CC4=CC=CC=C4N3)C2=O)C2=CC=CC=C2)C=C1,440.65
OC1=C(O)C(=O)O[C@H]1C1=CC=CC=C1,440.65
CCCC1=NC(C(O)C(C)C)=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C(=O)C(O)=O)C(N)=O,440.65
NC1=C(NC(=O)C2=CC=C(C=C2)N2C=C(COC3=CC=CC=C3)OC2=O)C=CC=C1,440.65
COCOC1=CC=C2N(C=C(C(=O)C=C(O)C(O)=O)C2=C1)C(=O)OC(C)(C)C,440.65
CC1(C)CC(O)CC(C)(C)N1O,440.65
CC(=C)C1=C2NC(=CC2=CC=C1)C(O)=O,440.65
CCC(=O)OC(=O)CC,441.15
COC1=CC=C(COC(=O)NCC=CC2=CC=C(COC3=C(OC)C=CC(=C3)C(=N)NC(=O)OCC3=CC=C(OC)C=C3)C=C2)C=C1,441.15
O=C1C=C(N2CCN(CC3=CC=CC=C3)CC2)C(=O)C2=C1N=CC=C2,441.15
NNC(=O)[C@@H](N)CC1=CC=C(O)C=C1,441.15
O=CCN1C2=C(C=CC=C2)C(=NC(NC(=O)C2=CC3=CC=CC=C3N2)C1=O)C1=CC=CC=C1,441.15
CCCN(CCC)C1=C2CCCN(C(=O)OC(C)(C)C)C2=CC=C1,441.15
CN1C=C(NC2=C(N)C=C(N)C=C2)C(N)=N1,441.15
COC1=C(CN)C2=C(C=C1)N(C)C1=C(O2)C(CC#N)=C(OC)C=C1,441.15
COCC1=C(N=CC2=C1C1=C3N=C(OC3=CC=C1N2)C(O)CO)C(=O)OC(C)C,441.15
CC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(OCC2=CC=CC=C2)C=C1)C(O)=O,441.15
CC(C)(C)OC(=O)NC1=C(NC(=O)CC(=O)C2=CC(=CC=C2)C#N)C=C(C=C1)C1=CC=CC=C1,441.15
CC(C)(C)OC(=O)NC1=C(NC(=O)CC(=O)C2=CC(=CC=C2)C#N)C=C(C=C1)C(=O)C1=CC=CC=C1,441.15
CCCCCNC1=NC(N(C)CC)=C2N=CN(CC(O)=O)C2=N1,441.15
CC(C)(C)NC(NC1=NC=CC=C1)=NC#N,441.35
NCCCC[C@H](N)C(=O)N[C@H]1[C@@H](O)[C@@H](O[C@@H]1C(O)=O)N1C=NC2=C(N)N=CN=C12,441.65
O=C(CC1=CC=CC=C1)N[C@H]1CON(C1=O)C1(OC(=O)C=C1)C(=O)OC(C1=CC=CC=C1)C1=CC=CC=C1,441.65
CC(C)(C)C(=O)CN1C2=C(C=CC=C2)C(CN2CCOCC2)=NC(NC(=O)NC2=CC(=CC=C2)C#N)C1=O,441.65
NC1=CN=C(C(O)=O)C(N)=N1,442.15
CN(C)CCNC(=O)C(O)[C@H]1O[C@H]([C@H](O[N+]([O-])=O)[C@@H]1O[N+]([O-])=O)N1C=NC2=C1N=CN=C2N,442.15
CON=C(C(O)=O)C1=CC=C(NC=O)N=C1,442.15
CN1C(=O)CCN(C2CCN(CC3=NOC(C3)C3=NC=CC=C3)CC2)C1=O,442.15
CCCCNC=NC1=C(C)C=C(C=C1)C1=CNC=N1,442.15
CCOC(=O)C1=NC(=O)N(C(=O)N1)C1=CC=CC=C1,442.15
COC1=C(OCC2=NC3=CC=CC=C3C=C2)C=CC(CC(O)=O)=C1,442.15
CNC(=O)NC1=CC=C(C=C1)C1=NN(C(C)CC2=C1C=C1OCOC1=C2)C(C)=O,442.15
O=CC1=NOC(=N1)C1=CC=C(C=C1)C#N,442.15
OC(=O)CN(C=O)C1=CC=CC=C1,442.15
COC(=O)C1=C(C2=CC=NC=C2)C2=CC(OC)=C(OC)C=C2C=N1,442.15
CC1=CNC2=C1C(=O)CC(C2)C1=CC=CC=C1,442.15
CC(C)(C)OC(=O)NC1=C(NC(=O)CC(=O)C2=CC(=CC=C2)C#N)C=C(C=C1)C#CC1=CC=CC=C1,442.15
NC1=NC=NC2=C1N=C(C#CC1=CC=CC=C1)N2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,442.15
OC(=O)[C@H](CC1=CC=CC=C1)N(NC1=NCCN1)C1=NC=NC(=C1)C1=CC=C(OCC2=CC=CC=C2)C=C1,442.35
C[C@@H](N[C@H](CC1=CNC=N1)C(O)=O)[C@H](N)C(O)=O,442.65
CC(=O)C1C2CC(=O)C=CC2(OC1=O)C#CC1=CC=CC=C1,442.65
OC(=O)CC1=CC2=NOC(=C2C=C1)C1=CC=CC=C1,442.65
COC1=CC=C2C(CCCC2=NO)=C1,442.65
OC(=O)CCC(CCC(O)=O)(C(O)=O)C(O)=O,442.65
CC1=C(C(C)=C(N1)C(O)=O)C1=NC2=C(N1)C=C(OC1=CC=CC=C1)C=C2,442.65
CCC(C)(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,442.65
N[C@@H](CCCNC(N)=N)C(O)=O,443.15
CCCN1C(=O)N2C(NC1(C)C)=NC1=C2C=CC=C1,443.15
CC(C)(CNC=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=NC=C1,443.15
COC1=C(C#N)C(=CC=C1)N1C=NC=N1,443.15
OC(=O)C1=NC2=C(N1)C=CC=C2,443.15
OC(=O)CC1=NOC2=C1C=C(O)C=C2,443.15
COC1=C(CN2N=C3OC(C(O)=O)=C(C)C3=C2C)C=CC=C1,443.15
CC(C)(C)NC(=O)OCC[C@H](NC(=O)C1=CC=C(C=C1)C(N)=N)C(=O)N1CCC(CC1)OCC(=O)OC(C)(C)C,443.15
COC1=C(OC)C(OC)=C2C(CC[C@H](NC(C)=O)C3=CC(=O)C(OC)=CC=C23)=C1,443.15
OCC1(CO)COC2(O)C(=O)C=CC(C(=O)C3=CC=CC=C3)=C2N1,443.15
CC(C)(C)OC(=O)N1C=C(C=O)C2=CC(=NC=C12)N1C=NN=C1,443.15
OC(=O)C1=CN(C=C1)C1=CC2=C(CC1)CCC1=C2N(OCC2=CC=CC=C2)C(=O)C(=O)N1,443.15
CCCOC1=C(C=CC=C1)C1=NC2=C(C=C3NCN(CC4=CC=CC=C4)C3=C2)C(=O)N1,443.15
CCC(CC)C1=CC=CC(C[C@H](N)C(O)=O)=C1,443.15
NC1=NC(=CC=C1)C1=CC=C(CCN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,443.15
CN1CCN(CCC2=CC=C(C=C2)C2=CC=CC(N)=N2)CC1,443.15
CC(C)CCN1CCC(CC1)N(CC=C(C)C)C1=CC=C(OCC2=CC=CC=C2)C=C1,443.15
CN(C)CCOC1=C(C=CC=C1)C1=NC(=NO1)C1=CC=C(O)C=C1,443.15
CCCCCC1=CC=CC(C[C@H](N)C(O)=O)=C1,443.15
CN1CCN(CC1)C(=O)C1=CC=CC(=C1)C1=NC2=C(NC(=O)C1)C=C(C=C2)C#CC1=CC=CC=C1,443.15
CCOC(=O)C1=CC=C(C=C1)N1CCC(CC1)NC[C@H](O)COC1=CC=CC2=C1NC(=O)N2,443.15
N1C=NC2=C1C=CC=C2,443.15
CCCOC1=CN=C(CNC=C2C(=O)NC(=O)C3=CC=C(C=C23)C(C)(C)C)C=C1O,443.15
CC1=CC(O)=NN1C(=O)OC(C)(C)C,443.15
CC(=C)C(=O)NCCCCC(N(CC(O)=O)CC(O)=O)C(O)=O,443.15
CC1=NC2=C(\C=C\C(=O)NO)C=CC=C2C(=O)N1C1=CC=CC=C1,443.15
CNNCC1=CC=C(C=C1)C(=O)NCC1=CC=CO1,443.65
CON=C(C(O)=O)C1=NC(NC=O)=CC=C1,443.65
C1NCC2=C(NC3=C2C=CC=C3)C1C1=CC=CC=C1,443.65
CC(C)NCCN1C(=O)\C(=N\NC(N)=O)C2=CC=CC=C12,443.65
O=C1NC(=O)[C@]2(CCC3=CC=CC=C3)CCCC[C@@H]12,443.65
CC(C)(C)OC(=O)NC(NC(=O)OC(C)(C)C)=NCC1=CC(O)=CC=C1,443.65
OC(CC1=CC=CC=C1)C1=CC2=CC=NC=C2N1,443.65
CON=C(C(O)=O)C1=CC(NC=O)=NC=C1,444.15
CC1=CC=C(C=CC(=O)OC2=C(NC=N2)C(N)=O)C=C1,444.15
CC1=NC(=CN1)C1=CC(C)=C(C=C1)N=CNCC=C,444.15
CC1=CC(=NO1)C(O)=O,444.15
N#CCC1=NC=CN1CC1=CC=CC=C1,444.15
CC(=O)NCCN1C2=C(C=CC=C2)C(=NC(NC(=O)C2=CC3=CC=CC=C3N2)C1=O)C1=CC=CC=C1,444.15
CN(O)C(=O)NCCCC1=CC=C(C=C1)C1=CC=CC=C1,444.15
CC(C)[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)NC(CC1=CC=CC=C1)C(O)C(CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)OCC1=CC=NC=C1)C(C)C,444.15
CC(=O)N1CCC(CCC(=O)C2=CC=C3N(CCCC3=C2)C(C)=O)CC1,444.15
CC(C)[C@]1(CCC2=CC=C(NC(C)=O)C=C2)CC(O)=CC(=O)O1,444.15
O=C1NCC2=CC=CC=C2C1=CNC1=CC=C(CCN2CCCC2)C=C1,444.15
CCC1(CC)C(=O)ON(C(=O)C2=CC(OC)=C(OC)C=C2)C1=O,444.65
COC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)OC(C)(C)C,444.65
CC1=CC(CON=C2CC=C(CC(O)=O)C=C2)=C(C=C1OCC1=NC=CO1)C1=CC=CC=C1,444.65
CC1=C(COC2=CC=C(CO\N=C(\C(O)=O)C3=CC=CC=C3)C=C2)N=C(O1)C1=CC=CC=C1,444.65
NC1=CC=C(OC2=CC=C(CC(O)=O)C=C2)C=C1,445.15
CCOC(=O)C(=NO)C1=NC=CC(NC=O)=N1,445.15
ONC(=O)C1=CC=CC(=C1)C1=CC=CC=C1,445.15
CN1C(CON2C(=O)C3=CC=CC=C3C2=O)=NC=C(O)C1=O,445.15
O=CC1=CC=C(O1)C1=CC=C(O1)C1=CC=C(O1)C=O,445.15
CC(C)(C)OC(=O)N(N)C1CC2=CNC=C3C=CC(=O)CC1=C23,445.15
CN1C=C(C2=CC3=NC=CN=C3N2)C2=CC(=CC=C12)C(=O)NCCO,445.15
COC1=CC=C(C=C1)C1=CC(=O)N(CC2=CC=C(N)C=C2)N=C1C1=CC=C(OC)C=C1,445.15
NC(=O)C(O)[C@H]1O[C@H]([C@H](O[N+]([O-])=O)[C@@H]1O[N+]([O-])=O)N1C=NC2=C1N=CN=C2N,445.65
NC(CCOC1=CC=C(C=C1)N(C1CN(C(C(O)=O)C2=CC=C(OCC3=CC=CC=C3)C=C2)C1=O)C(=O)C=O)C(O)=O,445.65
CCC(CO)NC=NC1=CC=C(C=C1)C1=CNC=N1,445.65
CC1=CC(CO)=C(O)C(CC2=CNC=N2)=C1,445.65
OCCN1C2=C(C=CC=C2)C(=NC(NC(=O)C2=CC3=CC=CC=C3N2)C1=O)C1=CC=CC=C1,445.65
CN1CCN(CC2C3=C(OC2(C)C)C(C)=C(C)C(O)=C3C)CC1,445.65
CN1C(=O)C(=C(C2=CC=CC=C2)C2=CC=CC(N)=N2)C2=CC=CC=C12,445.65
CCC1=CN2C=CC=CC2=C1CCN,445.65
COC1=CC=C(C=C1)N1CCN(CC1)C1=C(C)C2=C(OC(C)(CC(O)=O)C2)C(C)=C1C,445.65
CON=C(C(=O)NC1CN(C(C(O)=O)C2=CC=C(OC)C=C2)C1=O)C1=CC=C(OCCC(N)C(O)=O)C=C1,446.15
CNN=CC1=C2C=CC=CC2=C(C=NNC)C2=CC=CC=C12,446.15
OC(=O)CC1=NC=CC=C1,446.15
OC(=O)CN(CC(O)=O)C(CCCCNC(=O)OCC1=CC=CC=C1)C(O)=O,446.15
OC(=O)CN(CC(O)=O)C(CCCC(OCC1=CC=CC=C1)N=C=O)C(O)=O,446.15
CCCCNC(=O)C1CNCCN1C1=NC2=C(CC(=O)N2C)C=N1,446.15
OCC1=CC=C2N=C(N=C(NCC3=CC=CC=C3)C2=C1)N1C=CN=C1,446.15
COCCN(CC1=CC=C(C=C1)C1=C(C=CC=C1)C(=O)C(O)=O)C1=C(C=CC=N1)C(O)=O,446.15
C[C@@H](C=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1,446.15
CC1=CC=NC2=C1C=C1OC(C)(C)[C@@H](O)[C@H](NCCC3=CC=CC=C3)C1=C2,446.15
COC1=CC=C(C=C1)C1=C(N=NN1C1=CC=CC=C1)C1=CC=C(C)C=C1,446.15
NC(=O)NCCC[C@H](NCC(O)C(O)C(O)CO)C(O)=O,446.65
CCCOC1=NC=CC=C1C1(O)CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,446.65
CC1=C(COC2=CC=C(CO\N=C(/C(O)=O)C3=CC(OC4=CC=CC=C4)=CC=C3)C=C2)N=C(O1)C1=CC=CC=C1,446.65
CN1CCN(CC1)C1=NC2=C(NC3=C1C=C(C)C(C)=C3)C=CC=C2,446.65
COC(=O)C1=CC(OCC2=CC=CC=C2)=CC(CC(O)NC(C)(C)CC2=CC=CC=C2)=C1,447.15
N(C1=CC=CC=C1)C1=CC=CC=C1,447.15
OCC1=C(O)C=C(C=C1)C(O)=O,447.15
CC(C)(C)OC(=O)NNC(=O)C1=CC(=O)C(O)=C(CO)N1,447.15
CC(C)OC1=C(C=CC=C1)N1CCN(CC2=CC(COC(C)=O)=CC=C2)CC1,447.15
CN(CCC1=CC=CC=C1)C(=O)CN1C=C(C=CC(O)=O)C2=C(OCC3=CC=CC=C3)C=CC=C12,447.15
CC1(OC(=O)C(O)=C1O)C1=CC=CC=C1,447.15
COC1=C(OCCN2CCC(O)CC2)C=C2N=CC(C#N)=C(NC3=CC=C4C=NNC4=C3)C2=C1,447.15
COC1=CC=C2N=C(OCCN3CCN(CCO)CC3)C(C#N)=C(NC3=CC=C4C=NNC4=C3)C2=C1,447.15
COC1=C2C=C(N(CC3=CC(=CC=C3)C(=N)NO)C2=CC=C1)C(=O)NCCC1=CC=C(O)C=C1,447.15
COC(=O)CC1=NC(=NC=C1C(O)=O)C1=CC=CC=C1,447.15
CCN(CC)CC[C@@](C#N)([C@@H](C1=CC=CC2=CC=CC=C12)C1=C(OC)C=CC=C1)C(=O)OC,447.15
COC1=CC=C2C=C(COC2=C1)C(=O)C12CC3CC(CC(C3)C1)C2,447.15
CCN(CC)C(=O)[C@](O)(CC)C1=C(CO)C(=O)NC=C1,447.15
OCC(O)C(O)C(O)C(O)CNCC(O)=O,447.65
OC(=O)C(N1CC(NC(=O)CC2=CC=CC=C2)C1=O)C1=CC=CC=C1,447.65
NC1=C2N=CN([C@@H]3O[C@@H]([C@@H](NC(=O)[C@H](CC4=CC=C(OCC5=CC=CC=C5)C=C4)NC(=O)OCC4=CC=CC=C4)[C@H]3O)C(O)=O)C2=NC=N1,447.65
NC(=O)NC1=C(CC(O)=O)C=CC=C1,447.65
OCC1=C(NC=N1)C1=CC=CC=C1,447.65
COC1=CC=C(C=C1)[C@H]1CC2=C(NC(=O)[C@H]1O)C=CC=C2,447.65
CC(C)(C)NCCN1C(=O)\C(=N\NC(N)=O)C2=CC=CC=C12,447.65
CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(O)CNCC(O)C(CC1=C(C=C)C=CC=C1)NC(=O)OC(C)(C)C,447.65
NC1=NC2=C(C=CC=C2)C2=C1N=CN2CCCCNC(=O)C1=CC=CC2=CC=CC=C12,447.65
CC(C)C(=O)NCCNCC(O)C1=CC(O)=C(O)C=C1,448.15
OC1CCC2=C1C=CC=C2C(O)=O,448.15
N[C@H](CC1=CNC=N1)C(=O)N(O)C(=O)C1=C(C=CC=C1)C(O)=O,448.15
CC(C)C(=O)N1OC2=C(CCN(C2)C(=O)OC(C)(C)C)C1=O,448.15
NC1=C2N=CN([C@@H]3O[C@@H]([C@@H](NC(=O)[C@H](CC4=CC=CC=C4)NC=O)[C@H]3O)C(O)=O)C2=NC=N1,448.15
COC1=CC=C(COC(=O)NC(=N)C2=CC(OCC3=CC=C(CN4C(=O)C5=CC=CC=C5C4=O)C=C3)=C(OC)C=C2)C=C1,448.15
O=C(NC1=NC2=C(CC[C@@H]3NCCC[C@@H]23)C=N1)OCC1=CC=CC=C1,448.15
COC(=O)C1=CC=C2C(C=CC(O)=C2N=O)=C1,448.15
COC1=C(O)C2=C(CC3=CC=CC=C3)C=CC=C2C(=C1)C(=C/C#N)\C(O)=O,448.15
OC1(CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1)C1=CC=CN=C1OCC1=CC=CC=C1,448.15
CN1[C@@H]2CCC3=C(C=CC(=C3)C3=CC4=C(C=C3)C3=CC=CC=C3C4)[C@@]2(C)CCC1=O,448.15
CC1=CC(=NO)C(C)=C(C)C1=O,448.15
CCOC(=O)C(=[N+]=[N-])C(=O)OCC,448.15
CCN(CC)C1CCN(C1)C(=O)C1=CC(C(C)C)=C(C=C1)N1N=C(C=C1C1=C(OC)C=CC=C1OC)C(=O)NC1(C2CC3CC(C2)CC1C3)C(O)=O,448.15
NC1=NC(=CC=C1)C1=CC=C(CCN2CCC(CC2)C(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,448.15
CC(C)(C)OC(=O)CN1C2=C(C=CC=C2)N(CC(NC(=O)NC2=CC=CC(=C2)C(O)=O)C1=O)C(=O)C(C)(C)C,448.15
O1C(=CC=C1C1=CC=C(C=C1)N=NC1=NC=CC=C1)C1=CC=C(C=C1)N=NC1=NC=CC=C1,448.15
CC1=CN=C(C=C1)N=NC1=CC(C)=C(C=C1)C1=CC=C(O1)C1=C(C)C=C(C=C1)N=NC1=NC=C(C)C=C1,448.15
COC1=CC=C(C=O)C2=C1NC1=CC=CC=C21,448.15
COC(=O)C1=CC(OCC2=NC3=CC=CC=C3C=C2)=NN1,448.15
OC(=O)C1=C(O)C=CC(NC2=CC=C(O)C3=CC=CC=C23)=C1,448.15
CC1(C)CC(=O)C(C(O)C2=CC=CC=C2)C(C)(C)N1,448.65
CCCCC1=CC(N)=C(N)C=C1,448.65
COC1=CC=C(CC(C)NCC(O)C2=C(O)C=CC=C2)C=C1,448.65
CCC1=C2N=NC=C(C#N)C2=CC=C1,448.65
OC(=O)C1=C(O)C=C(OCCCO\N=C\C2=CC3=CC=CC=C3N2CC2=CC=CC=C2)C=C1,448.65
NC(=O)C1=NNC(=N1)C(=O)C1=CC=CC=C1,449.15
COC1=CC=C(C[C@H](N)C(=O)N[C@@H](CC2=CC=C(OC)C=C2)C(=O)N[C@H]2[C@@H](O)[C@@H](O[C@@H]2C(O)=O)N2C=NC3=C(N)N=CN=C23)C=C1,449.15
COC1=CC=C(NC(=O)N2CC3=C(CC2C(O)=O)N(CC2=CC(C)=C(OC)C=C2)C=N3)C=C1,449.15
OC1=CC(NC(=O)OC2=CC=CC=C2)=CC(O)=C1,449.15
CC(=O)N1CCC(CCC(=O)C2=CC=C3CCCN(C(C)=O)C3=C2)CC1,449.15
CCOC(=O)C1=NC2=CC(OCC3=CC=CC=C3)=C(OCC3=CC=CC=C3)C=C2N=C1C,449.15
COC1=C(OC)C(OC)=C2NC(=CC2=C1)C(=O)NC1=C(CCO)C2=CC=CC=C2C(N)=C1,449.15
CN1CCN(CC1)C1=NC2=C(NC3=C1C=CC=C3)C=CC=C2,449.15
C=C1NC(=O)[C@H](CC2=CC=CC=C2)NC1=O,449.15
CCCC(C)(N1CCCC1)C(=O)C1=CC=C(C)C=C1,449.15
CNC(=O)N(O)CC#CC1=C(C)C=CC(=C1)C1=N[C@@H](CO1)C1=CC=CC=C1,449.25
CC(N)C(=O)NCC1=CC(=O)C(O)=CO1,449.65
