smiles,min_bde_pred,Group
CC1=C(C(O)=O)C(O)=C(C=C1C#N)C(C)(C)C,11.524576,0
CCCC1=C(OCCCOC2=CC=C3C(=O)C=C(NC3=C2CCC)C(O)=O)C=CC(C(C)=O)=C1O,7.6277847,0
COC1=C(OC)C2=C(CC=C(C)O2)C(CC2=CN=C(N)N=C2N)=C1,15.366856,0
COC1=CC2=C(CC(=O)N(CCCNCCNC3=CC=C(C=C3)N(C)C)CC2)C=C1OC,7.4490833,0
OC(=O)C=CC1=NC=CC=N1,44.08102,0
COC(=O)C1(CC2=C(CO1)C(=O)C1=CC=CC=C1C2=O)C(=O)OC,12.175335,0
NC(=NO)C1=C2[C@@H]3CCN3C(=O)C3=C(C=CC=C3)N2C=N1,10.600644,0
OC(=O)C1=C(N(CCCC2=CC=C(OCC3=COC(\C=C\C4=CC=CC=C4)=N3)C=C2)C=N1)C(O)=O,20.585934,0
CC1=CC2=C(C=C1)N(CC(NC(=O)NC1=CC=C(C=C1)C(O)=O)C(=O)N2CC(=O)C1=CC=CC=C1C)C(=O)C1=CC=CC=C1,9.0029545,0
CC1=NCCN1CC1=NC2=CC=C(NC(=O)C3=CC=C(C=C3)C3=CC=CC=C3)C=C2C=C1,8.808048,0
CCOC(=O)C1CC2=CC(OC)=C(OC)C=C2C(N1)C1=CC=CC=C1,6.931277,0
COC(=O)C1=C2NC(=CC2=CC=C1)C(O)=O,20.874262,0
CC1=CC=C2NC=C(CCCN3CCN(CC3)C3=CC=CC4=C3OCCO4)C2=C1,8.473024,0
CC(=O)NC1=NC=C(N=C1CC1=CC=CC=C1)C1=CC=C(OC(C)=O)C=C1,20.714806,0
C\C(OC1=CC=C(C=C1)C12CC3CC(CC(C3)C1)C2)=C\C(O)=O,22.20319,0
CC1CN(CC2=C1N=NC(NN)=C2C)C(=O)C1=CC=CC=C1,17.788406,0
CCC(NC1=C(N=C(C#N)C(=N1)C#N)C1=CC=CC=C1)C(O)=O,21.109146,0
COC1=CC=C(CC(C)(C)NCC(O)C2=C(OC)C=CC=C2)C=C1,19.091448,0
NC(=O)C1=C(OC(=O)C2=CC=C(OCC3=CC=CC=C3)C=C2)N=CN1,13.683903,0
COC1=CC2=C(CC(=O)N(CCCN(C)C3CCC4=C(OC)C(OC)=CC=C4C3)CC2)C=C1OC,7.4490833,0
NC(=O)[C@H]1C[C@H](N1)C(N)=O,73.4221,0
CCCCCCCC\C=C/CCCCCCC(N)C(O)=O,56.201363,0
CCOC(=O)CC1=CC2=C(CC(N)CC2)C=C1,12.7148695,0
O=C1NCC2=CN(C3=CC=CC1=C23)C1=CC=CC=C1,24.076488,0
OC(=O)[C@H](CC1=CC=CC=C1)NC1=NC=NC(=C1)C1=CC=C(C=C1)C#CC1=CC=CC=C1,21.545158,0
O=C1CC2=C(C=NC(=N2)C2=CC=CC=C2)C(=O)N1,21.362309,0
N[C@@H](CCCNC(N)=N)C(=O)N[C@H]1[C@@H](O)[C@@H](O[C@@H]1C(O)=O)N1C=NC2=C(N)N=CN=C12,60.38585,0
NCCNC(=O)CCN1C=NC2=C1N=CNC2=O,53.596367,0
CCC1=NC2=NC(=CC(C)=C2N1)C#N,34.257545,0
NC(C(O)=O)C1=CNC2=CC=CC=C12,27.33744,0
CCOC(=O)NNC1=NC2=CC=C(C=C2N(O)C1=O)N1C=CN=C1,5.607298,0
NC1=CC=CC(=N1)C1=CC=C(CCN2CCC(N)(CC2)C(=O)NCCC2=CC=CC=C2)C=C1,20.93445,0
CCC1=C(C(=O)C(N)=O)C2=C(OCC(=O)N(C)O)C=CC=C2N1CC1=CC=CC=C1,27.688904,0
COC(=O)C1=C(O)C=C(O)N=N1,12.019484,0
COC1=CC=C(C(O)=O)C2=C1NC1=CC=CC=C21,20.014477,0
CC(C)N1N=C(C=CC1=O)C1=NC(C#C)=C(N)N=C1C1=CC=CC=C1,21.199293,0
C(CNC1=CC=CC=C1)CN1CCC(CC2=CC=CC=C2)CC1,27.420506,0
CC1=CC=CC(C)=C1C1=CC=C(C=C1)C(=O)N1CC2=CC=C(N2CC2=C1C=CC=C2)C(=O)NCC1=CC=CN=C1,12.772241,0
CC(C)CN1C(C)=NC2=C1C1=C(C=C(OCCNC(=O)N3CCOCC3)C=C1)N=C2N,10.350342,0
OC(=O)C=CC1=C2C=CNC2=CC=C1,32.131737,0
CC1=NC2=CC(\C=C\C(=O)NO)=CC=C2C(=O)N1CC1=CC=CC=C1,8.676128,0
NC(=O)NC1=CC(=CC=C1)C(N)=O,17.840776,0
N\C(C#N)=C(/N=C(C1=CC=CC=C1)C1=CC=CN=C1)C#N,20.023914,0
OC(=O)C(CCNCC1=CC=CC=C1)C1=CC2=C(OCO2)C=C1,24.030575,0
OC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC1=CC=CC2=C1CC1=CC=CC=C1O2,15.006497,0
COC1=CC(CC2=CN=C(N)N=C2N)=C(CC=C)C(O)=C1OC,14.438566,0
CC1N=C(NNC=O)NN=C1C1=CC=CC=C1,25.74469,0
N[C@@H](CN[C@@H](CC1=CNC=N1)C(O)=O)C(O)=O,57.653496,0
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1,13.46965,0
CC(=O)NC1=CC(=NC(=N)N1OC(C)=O)N1CCCCC1,31.544327,0
NC1=C(C=NC=C1)[N+]1([O-])CCC2=CC=CC=C2C1,18.573406,0
CN1CCC2=C(C=C(O)C=C2)C(C1)C1=CC=C2CCCC2=C1,8.909143,0
NC(=O)C1NC(C(NC1C(N)=O)C(N)=O)C(N)=O,72.67865,0
NC(=O)C(=O)C1=CNC2=CC=C(OCCC3=CC=CC=C3)C=C12,22.070532,0
OC1=C(C#N)C(C#N)=C(O)C=C1,12.83358,0
CNC1=C(N)C=C(C=C1)C(=O)OC,10.976829,0
CC(C)(C)OC(=O)C1=CC(N2C(=O)C3=CC=CC=C3C2=O)=C2N=CC=CC2=C1,11.141018,0
CC1N=C(NNC(=O)C2=CC=CC=C2)NN=C1C1=CC=CC=C1,21.304264,0
O=C1NC2=CN=CC=C2C(=O)O1,14.2704525,0
CC1=CC(=O)N2N=CN(NC=O)C2=N1,42.234547,0
CC(C)NC(=O)NC1=CC=C2NC=C(C3CCN(C)CC3)C2=N1,37.966095,0
CCN1N=CC2=C(O)C(=CN=C12)C(O)=O,18.408699,0
C[C@@H](O)C1=NC=CC(=N1)N1CCC2=C(C1)C(=O)N(N2C)C1=NC2=CC=CC=C2N=C1,15.4327545,0
O=C(NCC1CCCNC1)C1=NC2=CC=CC=C2C(=O)N1,8.924883,0
COC1=CC(\C=C\C2=C(C)C(=O)N3C=CC=C(C)C3=N2)=CC(OC)=C1OC,17.389523,0
CCOC1=C(C=NNC(NN=CC2=C(OCC)C=C(N)C=C2)=NN=CC2=C(OCC)C=C(N)C=C2)C=CC(N)=C1,11.203661,0
COC(=O)\C=C\C1=NC(=CC=C1)C(O)(CCN1CCCC1)C1=CC=C(C)C=C1,20.956453,0
COC1=CC=C(C=C1)N1CC(=CN(C)C)C(C1)=C(C#N)C#N,20.81723,0
C(N1CC[C@@H]2[C@H](CCC3=C2C=CC=C3)C1)C1=CC=CO1,17.41616,0
CC(=O)NC1CN(C(C)=O)C2=C(C)C=CC(NC(C)=O)=C2C1=O,15.469162,0
CC1(C)CC(=O)C2=C(C1)NC1=C(C2C2=CC=NC=C2)C(=O)CC(C)(C)C1,25.10462,0
COC1=CC2=C(N(C)N=C2C=C1)C(=O)NCC1CCN(CCC2=CC=C(O)C=C2)CC1,22.640968,0
OC(=O)[C@H](CC1=CC=CC=C1)NC1=NC=NC(=C1)C1=CC=C(\C=C\C2=CC=CC=C2)C=C1,21.446823,0
CN1CCC2=C(C1)C1=C(C=CC=C1)N2CCC(=N)NO,27.993685,0
O=C(CC1CCCCN1)C1=CC2=C(OC3=C2C=CC=C3)C=C1,10.995732,0
CN(C)C1CCC2=C(C1)C1=C(C=CC=C1)N(C)C1=C2C=CC=C1,18.525875,0
CC1=CC(N)=C(C(O)=O)C(N)=C1,16.751183,0
CC(O)C(NCC(O)C(O)C(O)C(O)CO)C(O)=O,53.415993,0
NC1=NC2=NC=C(CNCCC3=CC=CC=C3)N=C2C(N)=N1,26.82613,0
OC(COC1=C2C=C(NC2=CC=C1)C(O)=O)CN1CCC(COC2=CC=CC=C2)CC1,24.907467,0
NC(=O)CCN1C(=O)N2CC=CC(N2C1=O)C(O)=O,52.73411,0
COC1=CC(=CC(OC)=C1O)C1=NC(=C(O1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,17.43256,0
COC1=C(N)C=C(C=C1N)C(O)=O,16.732986,0
CC(=O)NC1=CC=C(C=CC2=NN=C(C)CC3=C2C=C2OCOC2=C3)C=C1,18.448896,0
CC(C)N(O)C(=O)NC1=CC=C(CC2=CC=C(NC(=O)N(O)C(C)C)C=C2)C=C1,23.546703,0
CCOC1=C(C(=O)NCCCCN2C=NC3=C2C2=C(C=CC=C2)N=C3N)C2=CC=CC=C2C=C1,9.799041,0
CN(C)C(=O)C1=CC=C(C=C1)C(=O)N[C@@H]1COC2=C(C1)C(=CC=C2)N1CCN(C)CC1,8.415493,0
OC(=O)C1=C2OCCOC2=C(N1CC1=CC=CC=C1)C(O)=O,27.80325,0
OC(=O)CCC(=O)NC1=CC=C2NN=CC2=C1,26.139208,0
CN1C(=O)C=C(N=C1N1CCO[C@H](C1)C1=CC=C(C=C1)C1=NC(C)=NO1)C1=NC=NC=C1,23.72268,0
CN1CCC2=C(C1)C1=C(C=CC(C)=C1)N2CCC(=N)NO,27.924503,0
COC1=CC=CC(=C1)C1=NCC(=O)NC2=C1C=CC1=CC=CC=C21,6.326001,0
CN1C(=O)C=C(N=C1N1CCOC(C1)C1=CC=C(C=C1)C1=COC=C1)C1=NC=NC=C1,20.945404,0
COC1=C(OC)C2=C(CCC3=C(CCN(CC=C)C2)C=C(O)C=C3)C=C1,10.176382,0
CC(CO)(CO)NCC1=C2C=CC=CC2=CC2=C1C1=C(O2)C=CC=C1,2.6015902,0
OC(=O)\C=C\C1=CN(C=N1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,29.4836,0
CCOC(=O)C1=NN2C(C=C1)=NC1=C(C=C(C=C1)C(=O)OC)C2=O,8.627395,0
OC(=O)[C@H]1NCCN([C@H]1C(O)=O)C(=O)C1=CC2=C(C=C1)C1=CC=CC=C1C=C2,15.706425,0
COC(=O)C1=C(C)NC2=C(C1C1=C(C)C=CC=C1)C(=O)CN(CC(O)COC1=C(C)C(C)=CC=C1)C2,16.666481,0
OCC1=C(NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1,24.835121,0
COC1=C(OC)C2=C(C=CC(C)O2)C(CC2=CN=C(N)N=C2N)=C1,16.245434,0
NC1=NC=C(C=C1C#N)C#N,21.653778,0
COC1=C(OC)C=C2C=C(N=CC2=C1)C(=O)NN1CCNC1=O,-6.525993,0
CC1C=C(C(O)=O)C2=CC=CC3=C4N=NC=C4C1=C23,33.491318,0
O=C1NN=C(O1)C1=CC=C(C=C1)N1C=CC(=O)C=C1,24.772652,0
CC(C)(C)C1=CC(C=C2OC(NC#N)=NC2=O)=CC(=C1O)C(C)(C)C,15.994697,0
CC(C)C1(C)N=C(NC1=O)C1=C(C=CC2=C1OCO2)C(O)=O,14.532135,0
NNC(=O)C(=CC1=CC(O)=C(O)C=C1)C#N,11.5312805,0
COC1=CC=C(CN(CC(O)C(CC2=CC=CC=C2)C(CC(N)=O)(NC(=O)C2=NC3=CC=CC=C3C=C2)C(N)=O)C(=O)NC(C)(C)C)C=C1,15.42093,0
OC1=CC=CC(=N1)C1(O)CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,29.225828,0
CN1CCC(=CC1)C1=CNC2=CN=C(C=C12)N1C=NC=N1,47.695644,0
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C4CCN(CCN)C5=C4C(=CC=C5C)N=C13)C2=O,9.2121315,0
CCCCCCCCCCNCC(O)=O,64.17649,0
O=CC1=CNC2=CN=C(C=C12)N1C=NC=N1,47.632744,0
CC(=O)NC1=NC=C2NC=CC2=C1,50.99155,0
CCOC(=O)C1=CN=C(N=C1)C1=CC=CC=C1,19.811922,0
OC(=O)C1=CN=C(N=C1)C1=CC=CC=C1,21.616077,0
CC1=CC=C(C)N1C1=CC2=C(CCC3=C2N(OCC2=CC=CC=C2)C(=O)C(=O)N3)CC1,27.245571,0
CCOC(=O)C1=CC=C(NC(=O)NCC2=CN(C=C2)C2=CC3=C(CCC4=C3N(O)C(=O)C(=O)N4)CC2)C=C1,13.2783375,0
CCOC(=O)CN1C(=O)C(=O)NC2=C1C1=C(C=CC(=C1)N1C=CC(CN3CCN(CC4=CC=CC=C4)CC3)=C1)C=C2,3.9587002,0
CC1CCCCN1C(NC(=NC1=CC=CC=C1)C1=CC=CC=C1)=NC1=CC=CC=C1,23.572899,0
CN(C)C1=CC=CC(NC(=O)NC2CN(C(=O)C(C)(C)C)C3=C(C=CC=C3)N(CC(=O)C3=CC=CC=C3C)C2=O)=C1,12.610193,0
OC(=O)C1=CN=CN=C1O,16.497356,0
CCOC1=CC=C2CC(=NO)C(=O)C2=C1,22.71414,0
C(C1COC2=CC=C3N=CC=NC3=C2O1)N1CCC(=CC1)C1=CNC2=CC=CC=C12,15.137932,0
NC(=O)C1CCCN1C1=NC(=NC2=C1C=C(N2)C(O)=O)C1=CC=CC=C1,21.05854,0
CN1C=CC2=CC=CC(=C12)C1=C(C(=O)NC1=O)C1=CNC2=CC=C(C=C12)C#N,16.01936,0
ONC(=N)C1=CC2=C(C=C(CCCCCC3=CC4=C(O3)C=C(C=C4)C(=N)NO)O2)C=C1,17.27866,0
NCC1CC2=C(O1)C(=CC=C2)C1=CC2=C(O1)C=CC=C2,28.765285,0
NCC1CC2=C(O1)C1=C(CCCC1)C=C2,23.05049,0
C\C=C1/NC(=O)[C@H](CC2=CC=CC=C2)NC1=O,27.759146,0
OC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C12,21.5158,0
COC(=O)[C@@H]1CC2=CC=CC=C2N1C1=NNC(=O)C=C1,27.56947,0
CNC1=NC=CC=C1C1(O)CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,25.36678,0
CN(C)C1=NC2=C(NC(CC3=CC=CC=C3)=N2)C(=O)N1,27.239136,0
NC(=O)C(C#N)=C1NC2=C(O1)C=CC=C2,29.252687,0
CCCCCCCCCCCC(=O)NCC(=O)N[C@H]1[C@H](C)O[C@H](NC2=C3N=CNC3=NC=N2)[C@@H](O)[C@@H]1O,55.88345,0
NC1=NC(=C(N1CC(O)=O)C1=CC=CC=C1)C1=CC=CC=C1,24.919373,0
CCNC(CC1=CC=C(OCCON=C(C)C2=CC=C(C=C2)C2=NC=CC=C2)C=C1)C(O)=O,20.882584,0
NNC1=CC2=C(CCN(C2)C(=O)C2=CC=CC=C2)N=N1,18.00375,0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@H]1OCO[C@@]21C(=O)CO,59.89138,0
CC(C)N(CCN1C(=O)\C(=N\NC(N)=O)C2=CC(N)=CC=C12)C(C)C,30.808147,0
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1N1C=CC(NC(C)=O)=NC1=O,36.796425,0
CC(C(N)C(O)=O)C1=CNC2=CC=CC=C12,27.356861,0
CC(C)C1=CC2=C(OC(CN)C2)C(=C1)C1=CC=CC=C1,25.691565,0
OCC1=CC=C(C=C1)C1=CC=C(\C=C\C(=O)NO)C=C1,23.630562,0
CN1C=C(C=C1C1=CC=CC=C1)C1=CC2=NC=CN=C2N1,25.655453,0
CN1CCC2=C(C1)C1=C(C=CC(C)=C1)N2CCC1=NOC(=N1)C1=CC=CC=C1,26.833366,0
CCOC(=O)C1=CC=C(C=C1)C#CCN1C(CC)=NC2=C1C1=C(C=CC=C1)N=C2N,13.127222,0
CN1C2=C(CCN(C)CCCCC2)C2=C1C=CC=C2,28.064754,0
COC1=C(OC)C=C2C(=C1)N(C(=O)C1=CC=CC=C1)C1=C2CC(CC1)(C(O)=O)C(O)=O,14.756506,0
CC(=O)C1=CN(C(=O)NC1=O)C1=C(CC(O)=O)C=CC=C1,14.066565,0
CCOC(=O)C1=CC2=C(NC3=CC=CC(C)=C23)C=N1,30.869678,0
CC1=CC=C(C=C1)C(=O)C1=CC=CC(\C=C\C(O)=O)=N1,9.810211,0
CC(=O)NCC(=O)N1CC(=O)N(CC(N)=O)C1(C)C,58.26024,0
N1C2=C(O2)C=CC2=C1C=CC=C2,17.677917,0
NC1=NN=C(C2=CC=CC=C2)C2=CC=CC=C12,-3.2597866,0
CC1=CC=CC(NC2=NC=NC3=C2C=C(NC(=O)C=C)N=C3)=C1,8.269861,0
O=C1OCC(COC2=CC3=C(NC(=O)CC(=N3)C3=CC=CC(=C3)C#N)C=C2C#CC2=CC=CC=C2)O1,7.304085,0
COC1=CC=C(C=C1)C#CC1=NC2=C(N=C(N)NC2=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,21.799185,0
CCCOC1=C(C=C(C=C1)C#N)C1=NC(=O)C2=NN=NC2=N1,12.04796,0
COC1=C(C=CC=C1)C1=NC(N)=C(N)C(=O)N1,14.660643,0
NC1CCC2N(C1)C1=C(CC3=C2C=CC=C3)C=CC=C1,13.597576,0
OC(=O)C1=CC=C(C=C1)C#C,13.918312,0
N[C@H]1[C@@H](O)[C@@H](O[C@@H]1C(O)=O)N1C=NC2=C(NC(=O)C3=CC=CC=C3)N=CN=C12,20.393108,0
CC(=NNC(N)=O)C1=C(C)NC(=N1)C1=CC=CN=C1,24.217796,0
CC(O)CN1CCN(CC1)C1=C(C=CC=N1)C(O)=O,13.329496,0
NC(=N)C1=CC=C(C=C1)N1CC(OC1=O)C(=O)N1CCN(CC(O)=O)CC1,19.80206,0
O=C1C=CN2C3=C(C=CC=C3)C3=CC(=CC1=C23)C#N,11.094675,0
NC1=NC(=CC=C1)C1=CC=C(CCNC2C3CC4CC(C3)CC2C4)C=C1,20.860867,0
CC(C)(C)OC(=O)N1C=C(C(=O)C=C(O)C(O)=O)C2=CC(O)=CC=C12,24.262936,0
OC(=O)C1=CC2=C(N1)C1=C(OCCO1)C=C2,19.482246,0
CC(C)(C)C1=CC=C2C(=O)NC(=O)C(=CNCC3=NC=C(C4=COC=C4)C(O)=C3)C2=C1,12.657478,0
NC1=CC2=C(C=N1)N=CN=C2NC1=CC(=CC=C1)C#C,7.952216,0
CC1=C(CCOC2=CC=C(CC(C(N)=O)C(N)=O)C=C2)N=C(O1)C1=CC=CC=C1,20.934475,0
CN1CC(O)(C1)C(O)=O,82.33775,0
COC1CCC2=C(C(C)=O)C(=O)NC(C)=C2C1,8.389547,0
CC1=NC(=CN1)C1=CC=C(C=C1)N=CNC#N,19.005877,0
ON=CC1=CN=NC2=CC=CC=C12,13.643502,0
CC(CC(O)=O)C(=O)C1=CC2=C(C=C1)N=C(O)N2,10.788971,0
COC1=CC2=C(C=C1OC)C1CC3=C(CCN1CC2)C=CC=C3,8.04653,0
CC1=C2CCC(=CC3=NC=CN3C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C(=O)N2C2=CC=CC=C12,27.347416,0
COC(=O)C1=NN2C(NC(COC(C)=O)=CC2=O)=N1,43.166855,0
CN(C)C(=O)C1CC2=CC=C(NC(=O)OCC3=CC=CC=C3)C=C2NC1=O,13.497868,0
CN1CCN(CC1)C1=CC2=C(NC(=O)CC(=N2)C2=CC=CC(=C2)C#N)C=C1C#CC1=CC=CC=C1,3.0698335,0
OC(=O)C1=CC=C(COC2=CC(C=O)=C(O)C=C2)C=C1,13.7052555,0
COC1=C(OC)C(=CC(CC2=CN=C(N)N=C2N)=C1)C#CCCCC(O)=O,7.9491525,0
CC(C)(OC1=CC=C(CCNCC(O)C2=CC=CC=C2)C=C1)C(O)=O,20.732506,0
CC1CCC2=C(C1)C=NC1=CCC(=O)C3=C1N2C1=C3C=NC=C1,55.88292,0
OCCCN1CCN(CC1)C1=C(C=CC=N1)C(O)=O,13.329496,0
CN1CCN(C1=NC#N)C1=CC(C)(C)OC2=C1C=C(C=C2)C#N,12.816087,0
CNC(=O)NC1=CC=C(C=C1)C1=NN=C(C)CC2=C1C=C1OCOC1=C2,15.680029,0
OC(=O)\C=C\C1=NOC(=N1)C1=CC=C(C=C1)C#N,21.543203,0
CCOC1=C2OC(C)(C)C=C(CC)C2=CC(CC2=CN=C(N)N=C2N)=C1,16.457272,0
O=C(NC1=NC2=C(C=CC=C2)C2=NC=CN12)C1=CN=CC=C1,16.232044,0
O=C(CC1CCCCN1)C1=CC=C(C=C2C3=CC=CC=C3C3=C2C=CC=C3)C=C1,15.191711,0
NC1=C(N=O)C(=O)NC(=N1)C1=C(OCC=C)C=CC=C1,13.829449,0
COC1=CC=C(C=C1)C1=CC(=NN1)C1=C(C=CC=C1)C(O)=O,10.084272,0
CC(CN1CCC2=C(C1)C(=O)OC1=C2C=CC(C)=C1)N(C)C,2.1804795,0
CCOC(=O)CC[C@H](NC(=O)C1=CC=C(C=C1)N1CCN(CC1)C1=C(C)N=C(N)N=C1N)C(=O)OCC,12.388077,0
NC1=C(C(O)=O)C2=CC=CC=C2N=C1C1=CC=C(C=C1)C1=CC=CC=C1,7.0650806,0
CCCCCCC1=CC=C2N(CCN3CCN(CC4=CC=CC=C4)CC3)C(=O)C(=O)C2=C1,25.177044,0
CC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC2=CC=CC=C2N=C1)C(O)=O,11.604621,0
CCCCN1C(=O)C2=C(C=C(OC)C(OC)=C2)C2=CN=C3C=C4OCOC4=CC3=C12,2.6562119,0
O=C1NC(=O)C(=NNC2=CC=C(CN3CCCCC3)C=C2)C2=CC(=CC=C12)C1=COC=C1,12.580032,0
NC(=O)C1=CC=C(C=C1)C(N)=NO,15.43947,0
CCOC(=O)C1=NC(=CC(C)=C1)C1=CC=C(NC(C)=O)C=C1,21.166626,0
CC(CN)N1CCN(CC1)C1=NC=CC=C1,29.341534,0
CC(C)(CC1=NC2=C(N1)C=CC=C2)C(O)=O,27.778015,0
CC1=C(C=CC=C1)C1=C(C=CC=C1)C(N)=O,13.076557,0
NC(=NO)C1=CC=C2C(=O)OCC2=C1,15.425223,0
N1C(=CC2=NC=CN=C12)C1=C2C=CC=CN2C=C1,29.3956,0
COC1=C2C=CC(OCC3=CC=CC=C3)=CN2C(C(=O)C2=CC3=C(C=C2)N=C(OC3=O)C2=CC=CC=C2)=C1C,7.1847115,0
CCN1C=C(C(O)=O)C(=O)C2=C1N=CN=C2,14.6889515,0
C[C@]12CCC3=C(CCC4=C3C=CC(O)=C4)C1=CCC2=O,12.7605,0
COC1=C(C=NNC(NN=CC2=C(OC)C=C(NC(C)=O)C=C2)=NN=CC2=C(OC)C=C(NC(C)=O)C=C2)C=CC(NC(C)=O)=C1,12.629545,0
CC(C)NCC(O)C1=CC(C#N)=C(N)C(=C1)C#N,10.710517,0
C[C@]12CC=C3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,64.8324,0
CO[C@@H]1CN[C@@H](C1)C(O)=O,68.614586,0
CN(C)C1=CC=CC(=C1)C1=CC2=C(C=CC=N2)C(=O)N1C,11.336682,0
OC(=O)C1=C2[C@@H]3CCCN3C(=O)C3=C(C=CC=C3)N2C=N1,10.233635,0
CC1=C(NC(=O)N1)C(=O)OC(C)(C)C,73.415276,0
NCCN1CCN(CC(O)=O)CC1,60.883354,0
OC(=O)CC1CC2=CC(=CC=C2C1=O)N1C=CN=C1,21.892847,0
COC1=C(C=NN1C)C(O)=O,79.623856,0
CC(C)CC(=NNC1=CC=C(C=C1)C1=NNC(=O)CC1)C1=CC=NC=C1,19.914816,0
NCC(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1,16.084118,0
O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C1=C2C=CC=CC2=NC=C1,10.205261,0
CC1=CC2=NC(=CN2C=C1)C(=O)N1CCN(CC1)C1=CC=C2NC(=O)CCC2=C1,11.185987,0
CN(C)C(N[C@H]1[C@H](O)C(C)(C)OC2=C1C=C(C=C2)C#N)=NC#N,11.38522,0
ON1C(=O)C(=O)NC2=C1C=CC1=C2CCCC1,7.236552,0
COC1=CC(COC2=NN3C=C(N=C3C=C2)C(O)=O)=CC(OC)=C1OC,17.42685,0
NC(=O)N1N=C(C#N)C(C#N)=C1N,65.18414,0
NC1=C2N=CN([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)C2=NC=N1,71.96284,0
OC1=CC=C2C=CC(O)=C(C=NNC(=O)C3=CC4=CC=CC=C4C=C3O)C2=C1,-0.9644334,0
COC(=O)C1=C(C)N=C(N)O1,69.2983,0
NC1=CC=CC(=N1)C1=CC=C(CCN2CCN(CC(=O)C3=CC=CC=C3)CC2)C=C1,20.93445,0
N[C@@H](CCCC1OCCO1)C(O)=O,55.984074,0
COC(=O)C(C)N1CCC2(CC(=NO2)C2=CC=C(C=C2)C#N)CC1,18.707108,0
CC1=C2N=C(O)C=C(C(O)C3=NC=CC=C3)C2=CC=C1,5.607045,0
CC(C)CC1=NC2=CC=C(O)C=C2C(C2=CC=CC=C2)=C1CNC(=O)OC(C)(C)C,3.7553961,0
CN1CCN(CC1)C1=CC=C(C=N1)C1=CC2=C(NCCN2)N=C1,26.45641,0
C[C@@H]1CCCN1CCCOC1=CC2=C(C=C1)C1=CC(=O)NN=C1CC2,16.475834,0
COC1=CC=C(CN2CCC(C(O)C2)N2CCC(CC2)C(=O)C2=CC=C(OC)C=C2)C=C1,10.673366,0
COC1=CC(OC)=C2C(=O)NC(=NC2=C1)C1=CC=CC(=N1)N1CCN(CC(O)=O)CC1,12.393306,0
COC1=C(OC)C(OC)=C(CC(C)(C)NCC(O)C2=C(OCC3=CC=CC=C3)C=CC=C2)C=C1,16.429325,0
CNC(=O)N(NC(C)=O)[C@H]1[C@H](O)C(C)(C)OC2=C1C=C(C=C2)C#N,11.690842,0
CN[C@]12CC=CC[C@H]1CCC1=CC=CC=C21,19.80701,0
C[C@H]1CCC[C@@H](C)N1CC1=NC2=CC=C(NC(=O)C3=CN=C(C=C3)C3=CC=C(C)C=C3)C=C2C=C1,8.886156,0
OC(=O)C(CC1=CNC=N1)NC1=NC2=CC=CC=C2C=C1C(O)=O,10.284884,0
NC1=NC(N)=C2C3=C(C=CC2=N1)N(CC1=CC=CC=C1)C=C3,18.09473,0
COC1=C(C=CC=C1)N1CCN(CC2CC3=CC(OC)=C(OC)C=C3C2O)CC1,6.7340126,0
C[C@H](NC(C)=O)C(=O)NC1=CC=C(C=C1)C1=NC=C(C(O)=O)C(O)=N1,16.960596,0
CCCC1=CC=C2C=CC(CC3=CN=C(N)N=C3N)=NC2=C1OC,12.593733,0
CCNC1=NC(=CN1)C1=CC=C(C=C1)N=CNC(C)C,18.986452,0
CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN)C(O)=O,27.31674,0
CC1=CC(NC(=O)CC#N)=NO1,65.12011,0
COC1=CC=C(C=C1)C1=NC=CC2=C1N=NNC2=O,8.6701355,0
CN1C(NC(=O)C2=C(C)C=CC=C2)=NC(=O)C2=CC=CC=C12,4.1116858,0
CC1=NN=C(C2=CC=C(NC(=O)C(C)(C)C)C=C2)C2=C(C1)C=C1OCOC1=C2,15.680031,0
