smiles,Group
O=[N+](C(COC1=NC(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=NC(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=N1)([N+]([O-])=O)[N+]([O-])=O)[O-],0
[O-][N+](=O)C1=CC(=C(CC2=C(C=C(C(C=CC3=C(C=C(C=C3[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)=C2[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)C(=C1)[N+]([O-])=O)[N+]([O-])=O,0
CC1=C(C(C2=CC(=CC=C2)[N+]([O-])=O)C(=NN1)C(O)=O)C(O)=O,0
CC1=NC2=CC=CC=C2C(OCC2=CC=C(C=C2)C2=C(C=CC=C2)C2=NN(N=N2)C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1,0
CCCN1N=C(N=C1CC1=CN=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(OC)OC,0
CCCN1N=C(N=C1CCC1=CN=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(OC)OC,0
O=C(NC(NC(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O)=O)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,0
NC1=NON=C1C2=NO[N+]([O-])=C2C3=NON=C3NCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,0
O=[N+](C1=NN(CC(N/2)=NOC2=N\[N+]([O-])=O)C([N+]([O-])=O)=C1[N+]([O-])=O)[O-],0
OC(CCC(O)=O)C1=CC=C(C=C1)C1=C(C=CC=C1)[N+]([O-])=O,0
[N-]=[N+]=NC1=NC2=CC=CC=CC2=C1C#N,0
CCCCOC(=O)NC1=CC=C(CC(=O)N(C)[C@H](CN2CCCC2)C2=CC(=CC=C2)[N+]([O-])=O)C=C1,0
OC(=O)C1=CC=C(O1)C1=NN(CC2=CC=CC=C2)C2=CC(=CC=C12)[N+]([O-])=O,0
ON1N=NN=C1/N=N/C2=NN=NN2O,0
O=C(NCN([N+]([O-])=O)CC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,0
[O-]C1=C(C(N)=C(C=C1[N+]#N)[N+]([O-])=O)[N+]([O-])=O,0
NC1=NO[N+]([O-])=C1C2=[N+]([O-])ON=C2N,0
CN(CC1=NOC(=N1)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(O)=O)CC1=CC=CC=C1,0
CC(C)CNC1=C(C2=NN=NN2C2=NC=CC=C12)[N+]([O-])=O,0
[O-][N+](=O)C1=CC=C(C=C1)C1=NN2CCCC2CC2=C1C=C1OCOC1=C2,0
OC(=O)CC1=C(C=C(NC(=O)OCC2=CC=CC=C2)C2=CC=CC=C12)[N+]([O-])=O,0
O=[N+](C1=NN([N+]([O-])=O)C=C1)[O-],0
O[C@@H]1[C@H](NC(=O)C(C(=O)OCC2=CC=C(C=C2)[N+]([O-])=O)C2=CC=CC=C2)[C@H](O[C@H]1N1C=NC2=C(NC(=O)C3=CC=CC=C3)N=CN=C12)C(O)=O,0
O=[N+](C([N+]([O-])=O)([N+]([O-])=O)N1N=C([N+]([O-])=O)N=C1C2=NNC=N2)[O-],0
[N-]=[N+]=NC1=C(C=NC2=CC=CC=C12)C(=O)ON1C(=O)CCC1=O,0
OC[C@H]1OC(O)[C@H](N=[N+]=[N-])[C@@H](O)[C@H]1O,0
COC1=CC2=C(C=C1OC)C(C=CC1=CC=C(C=C1)[N+]([O-])=O)=NNC(C)C2,0
[NH2+]=C(N([N+]([O-])=O)CN([N+]([O-])=O)CN([N+]([O-])=O)C([N-][N+]([O-])=O)=[NH2+])[N-][N+]([O-])=O,0
N[C@@H](CN=[N+]=[N-])C(O)=O,0
CN(C)CCCN(C)C(=O)C1=CC(=CN1)N(C)C(=O)C1=CC(=CN1)[N+]([O-])=O,0
CCCCC1=CN(CC(CC)CC)C(=O)N1CC1=CC=C(N=C1)C1=C(C=CC=C1)C1=NN=NN1,0
CC(C)(C)OC(=O)CC[C@@H](N)C1=NN=NN1,0
OCC1=NN=C(C2=CC=C(C=C2)[N+]([O-])=O)C2=C(C1)C=C1OCOC1=C2,0
O=[N+](N(CCN(C1=NON=C1C2=NOC=N2)[N+]([O-])=O)C3=NON=C3C4=NOC=N4)[O-],0
NC1=C([N+]([O-])=O)C2=NON=C2[N+]([O-])=N1,0
[N-]=[N+]=NC1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,0
OC1C(O)N/C(N1)=C([N+]([O-])=O)/[N+]([O-])=O,0
NC1=CC=C(C=C1)N1C(=O)C2=CC=CC(N=[N+]=[N-])=C2C1=O,0
NC1=NC2=C(N=CN2COCCOC(=O)CN=[N+]=[N-])C(=O)N1,0
CCC1=NC2=C(C)C=C(C)N=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,0
CCCC1(CCC)C2=CC=CC=C2C2=C1C=C(O)C(=C2)[N+]([O-])=O,0
OC(=O)C1=C(NC(=N1)C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,0
CCCCN1C=C(CCCC)N(CC2=CC=C(C=C2)C2=C(C=NC=C2)C2=NN=NN2)C1=O,0
CC(C)(C)OC(=O)NC1=C(C=C(C#CC2=CC=CC=C2)C(CO)=C1)[N+]([O-])=O,0
CCOC(CNC(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O)=O,0
CCCCC1=CN(C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C1=C(C)C=CC=C1C,0
CCCC1=CN([C@H]2C[C@H](O)[C@@H](CN=[N+]=[N-])O2)C(=O)NC1=O,0
CC1=CC(OCC2=CC=C(C=C2)C2=C(C=CC=C2)C2=NN(N=N2)C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=C(C(C)=N1)C1=CC=NC=C1,0
CCCOC1=NC2=C(C=CC=C2)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,0
CC1=CC2=C3N=C(C)C=CC3=C(C=C2N=C1)[N+]([O-])=O,0
COC1=CC=C(C(O)=O)C2=C1OC1=C2C=C(C=C1)[N+]([O-])=O,0
O=[N+](/N=C1N(CC2=NN=NN2)N=NN/1)[O-],0
[N-]=[N+]=NC1=NON=C1NCNC2=NON=C2N=[N+]=[N-],0
OC(CCC(O)=O)C1=CC=C(C=C1)C1=CC=C(C=C1)[N+]([O-])=O,0
CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=O)OCC1=C(C)OC(=O)O1)C(C)(C)O,0
C(OC1=CC=C2N(CC3=CC=CC=C3)C=C(C=CC3=NN=NN3)C2=C1)C1=CC=CC=C1,0
CC(=O)OCC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(C=C1)[N+]([O-])=O)C(=O)OC(C)(C)C,0
O=[N+](N1C2N([N+]([O-])=O)C3C1N(CN=[N+]=[N-])C4C(N3CN=[N+]=[N-])N([N+]([O-])=O)C2N4[N+]([O-])=O)[O-],0
OC(=O)CN1N=NN=C1C1=CC=CC=C1,0
CC1=CC(OCC2=CC=C(C=C2)C2=C(C=CC=C2)C2=NN=NN2)=C(C(C)=N1)C1=CC=NC=C1,0
CCOC(=O)C(=O)NC1=C(C=C(C=C1)N1C=CN=C1)[N+]([O-])=O,0
COC1=C2C(NC=C2C=C[N+]([O-])=O)=CC=C1,0
O=[N+](N(C([H])([H])C(OC([H])(C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)[H])=O)C([H])(C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)[H])[O-],0
CCCC1=C(OCCOC2=CC=C3C(O)=C(C(=O)OC3=C2)[N+]([O-])=O)C(=CC(C(C)=O)=C1O)[N+]([O-])=O,0
COC1=C(C=C(C=C1)N1C=NN=N1)C(=O)N1CCC(CCN2CCCN(CC2)C2=NC3=C(C=CC=C3)N2CCO)(C1)C1=CC=CC=C1,0
O=[N+](C1=NN(CCN2N=NN/C2=N/[N+]([O-])=O)C=N1)[O-],0
CCOCN1C(C)=C(C(C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OCC)=C1C)C(O)=O,0
CC1(C)OC(=O)C(CC2=CNC3=CC=C(C=C23)[N+]([O-])=O)C(=O)O1,0
[O-][N+](=O)C1=C2C(=O)NC(=O)N(CCCCN3CCC(=CC3)C3=CC=CC=C3)C2=CC=C1,0
O=[N+](C([N+]([O-])=O)([N+]([O-])=O)CNN1C(NN2N=NN=C2)=NN=C1)[O-],0
O=C(OCC(COC(N)=O)([N+]([O-])=O)[N+]([O-])=O)N,0
[O-]N1C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2[NH+]=N1,0
NC(NC1=NON=C1[N+]([O-])=O)=O,0
CN([N+]([O-])=O)CN1C=C([N+]([O-])=O)N=C1[N+]([O-])=O,0
O=C(CN([N+]([O-])=O)CC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,0
CN([N+]([O-])=O)CNC(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O,0
O=C(NC(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,0
[O-][N+](=O)C1=C(NNC(=O)C2=CC=CC=C2)C2=CC=CC=C2C=C1,0
[O-][N+]1=C(C2=[N+]([O-])ON=C2N)C(C3=[N+]([O-])ON=C3N)=NO1,0
NC1=NN=NN1CN(C)[N+]([O-])=O,0
COC(=O)N1C=C(C=NN2CCOCC2)C(=N1)C1=CC=C(O1)[N+]([O-])=O,0
OC(=O)C1=NC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1,0
OCC1=NC2=CC=CC=C2C(OCC2=CC=C(C=C2)C2=C(C=CC=C2)C2=NN(N=N2)C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1,0
NC(C=CC1=CC=C(C=C1)[N+]([O-])=O)=NO,0
CC1=C(C(C2=CC(=CC=C2)[N+]([O-])=O)C(C(O)=O)=C(C)N1)C(O)=O,0
ON1C(=O)C=CC2=CC(=CC=C12)[N+]([O-])=O,0
CCCCC1=CN(C)C(=O)N1CC1=CC=C(N=C1)C1=C(C=CC=C1)C1=NN=NN1,0
OC1N/C(NC1O)=C([N+]([O-])=O)\[N+]([O-])=O,0
COC1=C(OC)C=C2C(=C1)N=CN=C2N1CCC2=CC=C(C=C12)N=[N+]=[N-],0
[O-][N+]1=NC2=NN=NN2N=C1N,0
[H]C1=C([N+]([O-])=O)C([H])=C([N+]([O-])=O)C(N([N+]([O-])=O)C([H])([H])[H])=C1[N+]([O-])=O,0
C(C1=NN=NN1)C1=NC2=C(C=CC=C2)N1C1=CC=CC=C1,0
O=C(C(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,0
NN(C([N+]([O-])=O)=N1)N=C1N(C=N2)N=C2[N+]([O-])=O,0
O=[N+](C1=CN([N+]([O-])=O)N=C1C2=NN=C(C3=NN=C(C4=NN([N+]([O-])=O)C=C4[N+]([O-])=O)O3)O2)[O-],0
CN(CC(N)=O)[N+]([O-])=O,0
NC1=C([N+]([O-])=O)C2=NON=C2N=N1,0
CCC1=NC2=C(C=NN2C(NCC2=CC=C(C=C2)C2=C(C=CC=C2)C2=NN=NN2)=C1)C(O)=O,0
OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N1C=NC2=C(N=[N+]=[N-])N=CN=C12,0
CCCCC1=CN(C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C1=C(C)C=C(C)C=C1C,0
NC(=O)CC1=C(C=CC(=C1)[N+]([O-])=O)C(O)=O,0
O=[N+](/C([N+]([O-])=O)=C1NCN(CN2CN/C(NC2)=C([N+]([O-])=O)/[N+]([O-])=O)CN\1)[O-],0
CCCC1=NC2=C(C(N(CC2)C(C)=O)C(=O)OC)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
[O-][N+](=O)C1=CC=C(C=C1)N1CCC(=CC1)C1=CC=CC=C1,0
CC(C)(C)OC(=O)CCCCCCCCCCC1(CN(CC2=CC=CC=C2)CCN(CC2=CC=CC=C2)C1)[N+]([O-])=O,0
CCCC(N1CCCC1)C(=O)C1=CC=C(C=C1)[N+]([O-])=O,0
N/C(N1C(C=C([N+]([O-])=O)C=C2[N+]([O-])=O)=C2C=N1)=N\N=C\C3=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C3[N+]([O-])=O,0
[N-]=[N+]=NCC(=O)NC1=C2CCCCC2=NC2=CC=CC=C12,0
NC1=C(N=C(N2C=NN=N2)C2=C1C(=O)NNC2=O)C1=CC=CC=C1,0
CCCCC1=CN(C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C1=C(OC)C=CC=C1OC,0
O=C1N(CO[N+]([O-])=O)C2=NC3=NON=C3N=C2N1CO[N+]([O-])=O,0
NN1N=C([N+]([O-])=O)C([N+]([O-])=O)=N1,0
OC(=O)C(OC1=CC2=C(C=C1)C(=CO2)C1=CC=CC=C1)[N+]([O-])=O,0
CCCCC1=CC=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=O)OCC,0
CC(C)OC1=C(C)OC(C(=O)NC2=NN=NN2)=C1OC(C)C,0
CC1=CC=CN=C1NC=C(C#N)C1=NN=NN1,0
O[C@H](CN1C(=O)C2=CC=CC=C2C1=O)N1C=CN=C1[N+]([O-])=O,0
CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OC,0
ON1N=NC(=N1)C1=CC(=O)C2=C(O1)C(NC(=O)C1=CC=C(OCCCCC3=CC=CC=C3)C=C1)=CC=C2,0
NC1=NON=C1NNC1=NON=C1N,0
O=C(OCC([N+]([O-])=O)([N+]([O-])=O)C)N,0
[N-]=[N+]=NCN([N+]([O-])=O)CN([N+]([O-])=O)CN([N+]([O-])=O)CN=[N+]=[N-],0
O=C(CN1C=NN=N1)NC1=CC=CC=C1,0
O=C(NC1N=C(C2=CC=CC=C2)C2=C(C=CC=C2)N(CC2=NN=NN2)C1=O)C1=CC2=CC=CC=C2N1,0
O=C(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)C1=C([N+]([O-])=O)C=C(C(OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O)C([N+]([O-])=O)=C1,0
[O-][N+](C([N+]([O-])=O)([N+]([O-])=O)C([H])([H])N([N+]([O-])=O)C([H])(C([H])([H])N([N+]([O-])=O)C([H])([H])C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)[H])=O,0
CCCCC1=C(CC2=CC=C(C=C2)C2=C(C=CC=C2)C2=NN=NN2)C(=O)N=C2NC(=O)C(C)N12,0
CN(CC#N)[N+]([O-])=O,0
CN1C=C(C=NOC(C)=O)C(=N1)C1=CC=C(O1)[N+]([O-])=O,0
N/C(NNC=O)=N\[N+]([O-])=O,0
OC1=C(CNC2=C(O)C=CC(=C2)[N+]([O-])=O)C=C(C=C1)[N+]([O-])=O,0
O=[N+](C(COCOCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)[O-],0
CC1(CN2C(=O)N(C3CCNCC3)C3=C2C=CC=C3)CN2C=C(N=C2O1)[N+]([O-])=O,0
CC1=[N+]([O-])ON=C1/C=N/N/C(N)=N/[N+]([O-])=O,0
O=[N+](OCN1C2=NON=C2N(CO[N+]([O-])=O)C3=NON=C13)[O-],0
O=C(N([H])[N+]([O-])=O)OCC(COC(N([N+]([O-])=O)[H])=O)(COC(N([N+]([O-])=O)[H])=O)COC(N([H])[N+]([O-])=O)=O,0
NC1=NC2=C([N+]([O-])=O)N=NN2N=C1C#N,0
O=[N+](N=C(C1=NON=C21)N=C(N([H])[H])N2[H])[O-],0
O=[N+](C1=C2N(N=C(C#N)C(N([H])[H])=N2)N=N1)[O-],0
COC1=CC(CC2=CN=C(N[N+]([O-])=O)NC2=O)=NC=C1,0
CC1=C2C(CC3C(=O)OC(C)(C)OC3=O)=CNC2=CC=C1[N+]([O-])=O,0
OC(=O)C1=NN=C(C2=CC=C(C=C2)[N+]([O-])=O)C2=C(C1)C=C1OCOC1=C2,0
[O-][N+](=O)NC1=NC=CN1,0
C1COC(O1)C1=CC=C(C=C1)C1=NN=NN1,0
O/N=C(N)/C1=NON=C1/C(N)=N/O,0
[O-][N+]1=C(C2=NOC(N)=N2)C([N+]([O-])=O)=NO1,0
O=[N+](N(CC1=NN=NN1)CC2=NN=NN2)[O-],0
N/C(NNC1=NN=C(N2N=C(C)C=C2C)N=N1)=N\[N+]([O-])=O,0
N/C(C1=NON=C1NN)=N\N,0
OC(CCNC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)CCNC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,0
[O-][N+](=O)C1=CC=C2N=C(NCC=C)N=C(NCC=C)C2=C1,0
CCCCC1=CN(C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C1=C(CC)C=CC=C1CC,0
O=[N+](C1=NNC([N+]([O-])=O)=C1)[O-],0
O=C(NCNC(NCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O)NCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,0
CC(=O)N1C(=CC2=C(C=CC=C2)[N+]([O-])=O)C(=O)C2=CC=CC=C12,0
C(CC1=NN=NN1)OCCC1=NN=NN1,0
ON=CC1=CN(N=C1C1=CC=C(O1)[N+]([O-])=O)C1=CC=CC=C1,0
CC1C(CN=[N+]=[N-])OC2=C3C=C(C)C(=O)NC3=C(C)C=C12,0
CN([C@H](CN1CCCC1)C1=CC(=CC=C1)[N+]([O-])=O)C(=O)CC1=CC=C(N)C=C1,0
COC(=O)C1=CC2=C3C(CO)CN(C(=O)OC(C)(C)C)C3=CC(=C2N1)[N+]([O-])=O,0
CC1=NC(C2=NON=C2NCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=NO1,0
CC(C)C1=CC(=NC=C1)C(=O)NC1=NN=NN1,0
O=C(N(C1([H])[H])C([H])([H])C1([N+]([O-])=O)[N+]([O-])=O)N(C2([H])[H])C([H])([H])C2([N+]([O-])=O)[N+]([O-])=O,0
CC(=CC1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O)[N+]([O-])=O,0
CN(CC(NNC(CN([N+]([O-])=O)C)=O)=O)[N+]([O-])=O,0
NC1=NC(CN2C([N+]([O-])=O)=C([N+]([O-])=O)C([N+]([O-])=O)=N2)=NO1,0
OC1=CC2=C(C=C1)C(=C(O2)[N+]([O-])=O)C1=CC=CC=C1,0
CC(=CC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O,0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2N1C=NN=N1,0
CC(ON=C1C2=CC(=CC(=C2C2=C1C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)C(O)=O,0
COC1=CC2=C(C=C1[N+]([O-])=O)C1=C(CNCC1)C(=O)O2,0
CCCCC1=CN(C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C1=C(C=CC=C1C(C)C)C(C)C,0
CCCC1=NN=C(COC)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,0
C(N1C=CC2=C(CC3=NN=NN3)C=CC=C12)C1=CC=CC=C1,0
COC1=CC2=C(NC(=O)CNC2)C=C1[N+]([O-])=O,0
CCCCOC1=CC=CC(=N1)C(=O)NC1=NN=NN1,0
CC(C)(O)CNC1=C(C2=NN=NN2C2=CC=CC=C12)[N+]([O-])=O,0
OC(=O)C1=CC=CC2=C1N(CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=N2)N1CCOCC1,0
COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(O)=O)C#N,0
CCN(C)C1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(O)=O,0
CCCCC1=NN(CC2=CC=C(C=C2)C2=C(C=CC=C2)C2=NN=NN2)C(=N1)C1=CC=CC=C1,0
O=[N+](C1=NN(C([N+]([O-])=O)=C1[N+]([O-])=O)CN2C([N+]([O-])=O)=C([N+]([O-])=O)C([N+]([O-])=O)=N2)[O-],0
C[C@]12CC[C@H]3[C@@H](CCC4=C(C(=O)CC[C@]34C)[N+]([O-])=O)[C@@H]1CCC2=O,0
CN1N=NN=C1NCC1NCCC2=CC(O)=C(O)C=C12,0
C(N1CCC(CC1)(NC1=CC=CC=C1)C1=NN=NN1)C1=CC=CC=C1,0
CC(=O)NC1=C(C=C(C=C1)C1=C(C)N2C=CC(C)=CC2=N1)[N+]([O-])=O,0
[O-][N+](=O)C1=CN=C(N=C1)C1=CC(=C(OCC2=CC=CC=C2)C=C1)C12CC3CC(CC(C3)C1)C2,0
O=[N+](OCN1C2=C(N(CO[N+]([O-])=O)N=C2[N+]([O-])=O)C([N+]([O-])=O)=N1)[O-],0
O=[N+](C1=CN([N+]([O-])=O)N=C1C2=NN([N+]([O-])=O)C=C2[N+]([O-])=O)[O-],0
O=[N+](N1C2N([N+]([O-])=O)C3C1N(CN=[N+]=[N-])C4C(N3[N+]([O-])=O)N([N+]([O-])=O)C2N4[N+]([O-])=O)[O-],0
[H]C(N([N+]([O-])=O)C1([H])[H])(N([N+]([O-])=O)C([H])(N1[N+]([O-])=O)[H])[H],0
CCOC(=O)CNC=C1NN2C(C=C1N)=NN=C2C1=CC=C(O1)[N+]([O-])=O,0
COC(=O)C1=C(C)NC(N)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C1=NC(CN(C)CC2=CC=CC=C2)=NO1,0
CC1=C(CCC2=CC3=C(C=C2)N=C(N)O3)N=C2C=C(CN=[N+]=[N-])C=CN12,0
COC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(C=C1)[N+]([O-])=O)C(O)=O,0
NC(=O)NC1=CC(=CC=C1)C1=NN=NN1,0
[O-][N+](=O)C1=CC2=C(NN=N2)C=C1,0
CCOC(=O)COC1=CC=C(C=C1)C(=O)NC1=C(OC2=CC=C(C=C2)C2=NN=NN2)C=CC=C1,0
CC(C)C1=CC2=C3OC(CN=[N+]=[N-])=CC3=CC(C)=C2NC1=O,0
O([N+](=O)[O-])C(CO[N+](=O)[O-])CO[N+](=O)[O-],0
COC1=CC(C=C(C#N)C(N)=O)=C(C=C1)[N+]([O-])=O,0
CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(CCCNC(N)=C[N+]([O-])=O)C2=CC=CC=C12,0
CC1=CC=CC=C1C(=O)NN=CC=CC1=CC=C(O1)[N+]([O-])=O,0
CN1CNC(NC1)=N[N+]([O-])=O,0
COC1=C(C(C2=NN=C(O2)C2=C(C(OC)=C(C(OC)=C2[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)=C(C(OC)=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0
NC(=O)C1=C(C(=CC=C1[N+]([O-])=O)N1CC1)[N+]([O-])=O,0
CN1N=NC(/N=[N+]([O-])/C2=NN(C)N=N2)=N1,0
CC1=CC(OCC2=CC=C(C=C2)C2=C(C=CC=C2)C2=NN=NN2)=C(C(C)=N1)C1=CC=C(C=C1)C(O)=O,0
CCCCC1=NC=C2N1C(CCC2=CC(=O)OC(C)(C)C)C1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,0
CCN1N=NC(NC(=O)C2C3=CC=CC=C3OC3=C2C=C(OC)C=C3)=N1,0
N/C(NC(N)=O)=C([N+]([O-])=O)\[N+]([O-])=O,0
CC1=CC(=CC(C(O)=O)=C1OC1CCOC1=O)[N+]([O-])=O,0
CC1(C)OC2=C(C=C(C=C2)C2=NN=NN2CC(O)=O)[C@@H](OC2=CC=C(O)N=N2)[C@]1(C)O,0
OC(=O)CN1C(=O)C(=O)NC2=CC(=C(C=C12)N1C=CC(CNC(=O)NC2=CC=CC=C2)=C1)[N+]([O-])=O,0
CN([N+]([O-])=O)CN1N=C([N+]([O-])=O)C=C1[N+]([O-])=O,0
O=[N+](C1=NN(CC#N)N=N1)[O-],0
NC1=NC(CN2C([N+]([O-])=O)=C(N)C([N+]([O-])=O)=N2)=NO1,0
O=[N+](C1=NNN=C1C2=NC([N+]([O-])=O)=NN2)[O-],0
CC(=O)NC1=C(C=C(C=C1)C1=NN=NN1)[N+]([O-])=O,0
CCOC(C1=NN=NN1CCN2C(C(OCC)=O)=NN=N2)=O,0
NC1=NN(N)N=C1[N+]([O-])=O,0
[O-][N+](=O)C1=CC=CC(=C1)N=C=O,0
NN1C(CN2N=C([N+]([O-])=O)C([N+]([O-])=O)=C2[N+]([O-])=O)=NN=C1CN3N=C([N+]([O-])=O)C([N+]([O-])=O)=C3[N+]([O-])=O,0
O([N+](=O)[O-])CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
[O-][N+](=O)C1=C(NC2=NCCN2)C=C2CCCC2=C1,0
NC1=C(NC(=O)C2=CC=C(NC(=O)COC3=CC=C(C=C3)[N+]([O-])=O)C=C2)C=CC=C1,0
CN1C=C(\C=C\C2=CC=C(C=C2)[N+]([O-])=O)C=C1C(O)=O,0
CC1=NC(N2CCC(=CC2)C2=CC=CC=C2)=C(C(=O)N1)[N+]([O-])=O,0
[O-][N+](=O)C(=[N+]=[N-])C1=CC=CC=C1,0
NC1=C(C(C#N)=C(C(N)=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0
CCCCNC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(O)=O,0
CC1=NN=NN1C1=C(C=CN=C1)C(O)=O,0
OC(=O)CON1C(=O)C(=O)NC2=C1C1=C(CC2)CCC(=C1)N1C=CC(CNC(=O)NC2=CC=C(C=C2)[N+]([O-])=O)=C1,0
CCOC(=O)NN=CC1=CN(N=C1C1=CC=C(O1)[N+]([O-])=O)C1=NC=CC=C1,0
CC1=CC=C(CC2=CN=C(N[N+]([O-])=O)NC2=O)C=N1,0
OC(=O)CC1=CC2=C(OC(=C2C2=CC3=CC=CC=C3C=C2)[N+]([O-])=O)C=C1,0
COC1=C(C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1)[N+]([O-])=O,0
N#CC1=CC=C(C=C1)N1N=NC(=N1)C1=CC=C(C=C1)C#N,0
[N-]=[N+]=NC(=O)C1=CC=CC=C1,0
CCCCC1=NC2=C(C(NCC2)C(O)=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,0
OC(=O)C1=CC=CC2=C1N(CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=N2)N1CCCCC1,0
O=C(NC1=CC=CC=C1)C1=NN=NN1,0
O=[N+](C1=NNC=N1)[O-],0
NC1=NN=C(N2N)N1N=C2C3=NON=C3N,0
