smiles,Group
NC1=C2N=CN([C@@H]3O[C@@H]([C@@H](NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)OCC4=CC=CC=C4)[C@H]3O)C(O)=O)C2=NC=N1,0
CN(C)C(=O)NC1=CC(O)=CC=C1,0
NNC(=O)C1=C(O)C(=O)C=C(N1)C(O)=O,0
CC(C)C1(C)N=C(NC1=O)C1=C(C=C(CC#N)C=N1)C(O)=O,0
NC1=C(N)C2=C(CCCC2)N=C1,0
O=C(NC1N=C(CN2CCOCC2)C2=C(C=CC=C2)N(CC(=O)N2CCCC2)C1=O)NC1=CC(=CC=C1)C1=NOC=N1,0
CN1C2=C(C=CC=C2)N(C(=O)C(NC(=O)NC2=CC=CC(=C2)C(O)=O)C1=O)C12CC3CC(CC(C3)C1)C2,0
OC(=O)CN1C(=O)C(=O)NC2=C1C1=C(CCC(=C1)N1C=CC(CNC(=O)NC3=CC=CC=C3)=C1)CC2,0
O=C1NC2=C3N(CC2)C(=NC=C3C=C1)C1=CC=C(C=C1)C1=CNC=N1,0
COC1=CC=C2NC(=CC2=C1)C(=O)NC1=C(CCO)C2=CC=CC=C2C(NC(=O)OCC2=CC=CC=C2)=C1,0
CN1CCC(=CC1)C1=CNC2=CC=C(OCC3=CC=CC=C3)C=C12,0
CCC1=CC2=C(OC(CN)C2)C(=C1)C1=CC=CC=C1,0
COC(=O)C1=C(N(C2=CC=C(OC3=NC=C(N)C=C3)C=C12)C1=CC=C(OC(C)C)C=C1)C(O)=O,0
COC1=CC=C(C=C1)C1=C(NC(=C1)C1=CC=CC=C1)C(O)=O,0
OC1=CC2=C(NC3=C2C=CN=C3C2=C[C@@]3(O)CC\C=C/CCCCN4CC[C@@H]2[C@]2(C[C@@H]5CCC(=O)CCCN5[C@@H]32)C4)C=C1,0
ONC(=O)\C=C\C1=CC=C2C(=O)N(CCC3=CC=CC=C3)C=NC2=C1,0
COC1=CC=CC(OC)=C1C(=O)C1=C(O)C=C(O)C=C1O,0
CCCNC(=O)[C@@H](C)NC(=O)[C@@H](N)CC(O)=O,0
CCOC(=O)[C@@H]1CC2=CC=CC=C2N1C(=O)CC[C@@H](N)C(O)=O,0
CNC(=O)N1CC2=CC=CN2N(C)C2=C1C=NC=C2,0
CC(CC#N)C(=O)C1=CC=C(C=C1)C1=NNC(=O)C=C1,0
CCN1C(=O)C(=CC2=C1N=C(NC1=CC=CC=C1)N=C2)C1=CC=CC=C1,0
CC(C)CC1(OC(=O)C(O)=C1O)C1=CC=C(C=C1)C1=CC=CC=C1,0
C[C@H]1CCC[C@@H](C)N1CC1=NC2=CC=C(NC(=O)C3=CC=C(C=C3)C3=CC=C(C)C=C3)C=C2C=C1,0
COC1=CN=C(CN)C=C1O,0
CC(C)(C)OC(=O)N1CCN(CC1)C1=C2C=CNC2=CC=C1,0
O=[N+](OC[C@@H]1[C@@H](CO[N+]([O-])=O)[C@@H](CO[N+]([O-])=O)[C@@H]1CO[N+]([O-])=O)[O-],0
COC1=CC=C(CC(=O)NC2=CC=C(C=C2)C(=O)NO)C=C1,0
N[C@@H](CCC(=O)NCCC1=CC(O)=C(O)C=C1)C(O)=O,0
CN1CC(=O)NC1=NC(=O)NC1=CC=C(C)C=C1,0
CN(CC(=O)NC1=C(N)C=CC=C1)CC1=CC=CC=C1,0
COC1=NC(N)=C2N=CN(C3CCCCO3)C2=N1,0
OCC1=CC=CC2=C1OC1=CC=CC=C1C2=O,0
CC1=C(N=C2C=C(C)C=CN12)C1=CC2=C(OC(=O)N2CC(=O)OC(C)(C)C)C=C1,0
O=C1NC2=C(N=CC=C2)N(CC#C)C2=C1C=CC=C2,0
COC1=CC(C=CC(=O)NC2=CC(C)=C(O)C(C)=C2)=C(OC)C=C1,0
NC1CCC2=C(C=CC=C2)N(CC(N)=O)C1=O,0
N[C@@]12CCCC[C@@H]1CCC1=C2C=C(O)C=C1,0
CC(CCCC1=C(C)N=C(N)N=C1N)C1=CC=C(O)C=C1,0
COC1=C(OC)C(=CC(CC2=CN=C(N)N=C2N)=C1)C1=CC=C(C=C1)C(N)=O,0
CCN1CCC2=CC(NC3=NCCN3)=CC=C12,0
O=C1CC(=NC2=C(N1)C=C(C=C2)C#CC1=CC=CC=C1)C1=CC=NC=C1,0
COC1=C2O[C@@H](CN3CCC(=CC3)C3=CNC4=CC=CC=C34)C=CC2=CC=C1,0
COC1=CC(C=CC(=O)NO)=C(C=C1)C1=CC=CC=C1,0
CCOC(=O)N1N=C(O)C=C1C,0
NC1=C(N=NN1CC1=CC=CC=C1)C(=O)NC(=O)C1=CC=CC=C1,0
CCCOC1=C(C=C(N\C(=C/C(=O)OC)C(=O)OC)C=C1)C1=NC(=O)C2=NN=NC2=N1,0
CN[C@H]1[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
COC1=C(OC)C=C(CC(C)NCC(O)C2=C(OCC3=CC=CC=C3)C=CC=C2)C=C1,0
OC1=C(N=NC2=CC=CC=C2)C(=O)OC1,0
O=C1CCCC2=CC=C(NC3=NCCN3)C=C12,0
NNC(CC1=CC=CC=C1)C(O)=O,0
O=[N+](OC[C@@H]1[C@@H](CO[N+]([O-])=O)[C@H](CO[N+]([O-])=O)[C@H]1CO[N+]([O-])=O)[O-],0
NC(=N)NC(=O)C1=CC(=NC2=C(N)C=CC=C12)C1=CC=CC=C1,0
CCOC1=CC(CC2=CNC(=O)NC2=O)=C2C=CC=NC2=C1N,0
O=C1C=C(N2CCN(CC2)C2=NC3=C(O2)C=CC=C3)C(=O)C2=C1N=CC=C2,0
C[C@H](NC(=O)OC(C)(C)C)C(=O)N(CCNC1=CC=C(NCCN([C@@H](C)C(O)=O)C(=O)[C@H](C)NC(=O)OC(C)(C)C)C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O)[C@@H](C)C(O)=O,0
C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N(CCNC1=CC=C(NCCN([C@@H](C)C(O)=O)C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O)[C@@H](C)C(O)=O,0
CC(=O)NC1=CC(O)=CC(O)=C1,0
CC1OC2=C3C(=CC=C2)N=C2CCCCC2=C3NC1=O,0
CC(=O)NC1CCC2=NC3=C(C=C(C)C=C3)N12,0
CC1=CC2=NC(CCC3=CC4=C(C=C3)N=C(N)O4)=C(CO)N2C=C1,0
CC(=O)C1=CC2=C(NC(=O)C(=O)N2O)C2=C1CCCC2,0
CC(C)CCNC1=NC2=CC=CC=C2C(NCC2=CC=C(C=C2)C2=CC=CC=C2C(O)=O)=N1,0
NC1=C2C(O)CCC(O)C2=NC2=CC=CC=C12,0
CC(=O)NC1=CC2=C(C=C1C)N1CCCC1=N2,0
CC(C)(C)C1=NC(=NC(=C1O)C(C)(C)C)C(O)=O,0
C[C@H](NC(=O)C1=NC=C(C=C1)C(N)=N)C(=O)N1CCC(CC1)OCC(=O)OC(C)(C)C,0
O=C1OC(=O)C(C2=CNC3=CC4=C(OCO4)C=C23)=C1C1=CNC2=CC=CC=C12,0
CN1[C@@H]2CCC3=C(C=CC(=C3)C3=CC=C4CCC5=C4C3=CC=C5)[C@@]2(C)CCC1=O,0
C[C@]12C=CC(=O)N[C@@H]1CCC1=C2C=CC(=C1)C1=CC=CC2=CC=CC=C12,0
CC(=O)NC1=C2C(=O)C(CN(C(C)=O)C2=C(C)C=C1)=NO,0
CCCCC1=NC(C(O)C(C)(C)C)=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C(=O)OC(C)(C)C)C(O)=O,0
COC1=CC=CC(OC)=C1C1=CC(=NN1C1=C(C=C(C=C1)C(=O)N1CCC(CC1)N(C)C)C(C)C)C(=O)NC1(C2CC3CC(C2)CC1C3)C(O)=O,0
COC1=C(O)C=C2N=CN=CC2=C1,0
CC(=O)NC1=CC=C2NC(C=O)=CC2=C1,0
CCOC(=O)C1=CC=CC(NC(=O)NCC2=CN(C=C2)C2=CC3=C(CCC4=C3N(CC(O)=O)C(=O)C(=O)N4)CC2)=C1,0
NN1[C@@H](OC2=CC=CC=C2)[C@@H](C(=O)[C@H](CC2=CC=CC=C2)NC(=O)CCC2=CC=CC=C2)C1=O,0
COC1=C(OC)C(OC)=C2N=CC(C#N)=C(NC3=CC(O)=C(C)C=C3)C2=C1,0
CCOC1=CC(C(NC2=CC=C(C=C2)C(N)=N)C(=O)OC)=C(OCC(N)=O)C=C1,0
NNC(NN)=NCC(O)=O,0
O=C1CC(=NC2=C(N1)C=C(C=C2)C1=CC=NC=C1)C1=CC=CC(=C1)C#N,0
O=C1NC2=C3N(CC2)C(=NC=C3C=C1)C1=CC=C(CNCC#N)C=C1,0
OCCCCC(C1=CNC2=CC3=C(OCO3)C=C12)C1=CNC2=CC3=C(OCO3)C=C12,0
OC1=CC=C(C=C1)C1=CC=C2C(O)=CC=CC2=C1,0
OC1=CC=C(C=C1)C1=NC2=CC=C(O)C=C2C(C=C)=C1,0
NCC1CC2=C(O1)C(=CC=C2)C1=CC=CC=C1,0
CN(C)C1CCN(CC1)C1=CC=C(NC2=NC=C3C=NC(=O)N(C)C3=N2)C=C1,0
CC1=CC2=C(OC(CN)C2)C2=C1CCC2,0
COC1=CC2=C(CCN(C[C@@H](C)O)CC2)C=C1NN1NN2C(=CC=C2C2=CC=CC3=C2OCC3)C=C1,0
O=C1CC(C(=O)N1)C1=C(NC2=NC=CC=C12)C1=CC=CN1,0
O=C\C(=C\C1=CC=CC=C1)C1=CC2=C(OCC(=O)N2)C=C1,0
COC1=CC=C(C=C1)C#CC1=NC2=C(N=CN=C2N)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
OC(=O)CNC1=C(O)C(O)=C(O)C=C1,0
OC(=O)[C@@H]1C[C@H](CC2=CC=CC=C2)CN1,0
O=C(CCN1C=CN=C1)C1=C(NC2=CC=CC=C12)C1=CC=CC=C1,0
NC1=C(CCC(N2C(=O)C3=CC=CC=C3C2=O)C(O)=O)C=CC=C1,0
CN(C)CCC1=CNC2=CC=C(CN3C=CN=C3N)C=C12,0
NC1=NC2=C(C=CC=C2)C2=C1N=CN2CCCCNC(=O)C1=CC(=CC=C1)C#N,0
O=[N+](OCCC1=CC(C2=NOC(CCO[N+]([O-])=O)=C2)=NO1)[O-],0
CC1=C(C=CC=C1)C1=CC2=CN=C(N)C=C2N=C1N,0
CCCC1=NC(C(C)O)=C(C)N1,0
CC1=CC2=CC=C(C=C2N1)C(O)=O,0
CC(=O)NC1=CC=C(OCC(O)CN2C(=O)C3=CC=CC=C3C2=O)C=C1,0
COC1=C(C(O)=O)C(=CC=C1)N1C=NC=N1,0
CC(C)OC1=C(C=CC=C1)N1CCN(CC2=CC(CO)=CC=C2)CC1,0
CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)C2=C)C(=O)N=C1N,0
CN(C(=O)C1=C(O)C2=C3N(CCOC3=CC=C2)C1=O)C1=CC=CC=C1,0
NC(=O)C(CCCN1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1)C(=O)C1=COC=C1,0
ONC(=N)NC1=CC=C(C=C1)C(O)=O,0
OC[C@H](O)C(=O)N1CCC(=CC1)C1=CC=C(C=C1)N1C[C@H](COC2=NOC=C2)OC1=O,0
C[C@@H](N1OC[C@H](O)[C@H](N)C1=O)C(O)=O,0
COC1=CC=C2C(NC3=C2C=CC(O)=C3C)=C1,0
CC1NC(=O)NN=C1C1=CC=C(NCCCNC(N)=O)C=C1,0
CC(C)(C)NCC(O)COC1=C(C=CC=C1)C1=CC=C(NN)N=N1,0
CCN1N=CC2=C(NN)C(=CN=C12)C(N)=O,0
CC(NC1=C(N=C(C#N)C(=N1)C#N)C1=CC=CC=C1)OC12CC(C)CCC1C2(C)C,0
CCOC(=O)CC1=C(C(O)=O)C2=C(N1C)C(=O)C1=C(CO2)C=CC=C1,0
CC(NC1=C(N=C(C#N)C(=N1)C#N)C1=CC=CC=C1)C(O)=O,0
O=C1CC2CCC3=C(C=CC(OCCCN4CCOCC4)=C3)C2=NN1C1=NC=CC=C1,0
OC1=CC=CN=C1C=NNC(=O)NC1=CC=CC=C1,0
CN1C=C(C(O)=O)C2=CC=CC=C12,0
OC1=COC(CON2C(=O)C3=CC=CC=C3C2=O)=CC1=O,0
CN(CCC1=CC=CC=C1)C(=O)CN1C=C(C=CC(O)=O)C2=CC=C(OCC3=CC=CC=C3)C=C12,0
CC(C)N(O)CC1=CC=C(C=C1)C(O)=O,0
OC(=O)[C@H](CNC(=O)C1=CC(OCCCNC2=NCCN2)=NO1)NC(=O)OCC1=CC=CC=C1,0
NN=CC1=CC=C(C=C1)N1CCC(CC(=O)N[C@@H](CC(O)=O)C#C)C1=O,0
COC1=C(OC)C=C2C(=C1)N=CN=C2N1CCC2=CC=C(C=C12)N1CCCC1,0
CON=C1CCCC2=CC=C(NC3=NCCN3)C=C12,0
CC(=O)N1CCC2=CC(NC3=NCCN3)=CC=C12,0
CC1=CC=C(C=C1)C1=CC2=C(OCCC(=C2)C(=O)NC2CCN(CC2)C2CCOCC2)C=C1,0
O=C1OC2=CC=CC=C2C2=C1OCO2,0
CN1C=C(C(=O)C(O)=O)C2=CC=C(C=C12)C1=CC=C(C=C1)C(C)(C)C,0
CN1CCOC2=NN(C)C(=O)C(C=NO)=C12,0
N#CC(C1=CC=CC=C1)C1=CC=C(N=N1)C1=CC=CC=C1,0
CCNNC1CCC2=C(C1)C(OC)=CC=C2N,0
CCCNC=NC1=C(OC)C=C(C=C1)C1=CNC(C)=N1,0
ONC(=O)C1=CC=C(CON2C(=O)C3=CC=CC=C3C2=O)C=C1,0
CO[C@H]1CNC[C@H]1NC(=O)OC(C)(C)C,0
NNN=CNNCC(O)=O,0
CCC(CC)N(O)C(=O)NC1=CC=C(NC(=O)N(O)C(CC)CC)C=C1,0
CC1(C)OC(=O)NC2=C1C=C(C=C2)C1=CC=CN1,0
CCC1=C(C(=O)C(N)=O)C2=C(OCC(=O)N(O)C(C)C)C=CC=C2N1CC1=CC=CC=C1,0
COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](NC2=CC(=O)N(CC3=CC=C(NC(C)=O)C=C3)C2=O)C2=CC3=C(OCO3)C=C12,0
ONC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C2=CC3=C(O2)C=CC(=C3)C(=N)NO)C=C1,0
COC(=O)C1=CC2=CC(OC)=C(OC)C=C2N1,0
CC1=CC2=C(OC(OC3=C(C2)C=C(C)C=C3)C(O)=O)C=C1,0
CC(N)C1=CC=CC=C1,0
COC1=C(O)C=C2C=C3C(=O)NC(C)=NC3=NC2=C1,0
COC1=CC=C2NC(C)=CC2=C1,0
CN1CC(=O)NC1=NC(=O)NC1=NC(C)=CC=C1,0
CC(C)CC1=NC(C)=C2C(C)NC(C)=NN12,0
NC(COC1=C2N=CC=CC2=CC=C1)=NO,0
O=C(C1CCNCC1)N1CCC2=CC=CC=C2C1,0
NC[C@H]1CC[C@H]2CN(CCN2C1)C1=NC=CC=N1,0
NC1=NC2=NC=C(CN3CCC4=CC(=CC=C34)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1,0
N1C=CC2=CC=CC=C12,0
C1CC2CC(=CCN2C1)C1=CNC(=C1C1=CC=NC=C1)C1=CC=CC=C1,0
N[C@@H](CC1=CC(OCC2=CC3=CC=CC=C3C=C2)=CC=C1)C(O)=O,0
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)C[C@H]1O,0
CN1CCC(=CC1)C1=CNC2=CC=C(NC(=O)C3=CC=NC=C3)N=C12,0
N=C(NC1=CC=CC=C1)C1=CC2=C(OCCOC3=C2C=C(C=C3)C(=N)NC2=CC=CC=C2)C=C1,0
OC1CCC2(C3=CC=CC=C3C3=C2C=CC=C3)C(=O)N1,0
CC(C)(C)OC(=O)N1CCC[C@@H]2[C@@H]1CCC1=C2N=C(N)N=C1,0
CC(C)C1(C)N=C(NC1=O)C1=C(C=CC2=C1N=C(C)N2CC1=CC=CC=C1)C(O)=O,0
N(C1=NOC2=C1C=CC=C2)C1=CC=NC=C1,0
CCOC(=O)C1=NN2C(C=C1)=NC1=C(C=CC(=C1)C(=O)OC)C2=O,0
CN1CCC(CC1)C1=CNC2=CC=C(NC(=O)NCC=C)N=C12,0
CCN(CC)CC1=CC=C2C=C(CONC(=O)C3=CC=C(C=C3)C(O)=O)C=CC2=C1,0
C1=CC2=CC=CC=C2C=C1,0
OC(=O)CC1CCN(CC1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
CC1=C(O)C=CC(C2=NOC3=C2C=CC(O)=C3)=C1O,0
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H]1[C@@H](O)[C@@H](O[C@@H]1C(O)=O)N1C=NC2=C(N)N=CN=C12,0
NCCC(=O)N[C@H]1[C@@H](O)[C@@H](O[C@@H]1C(O)=O)N1C=NC2=C(N)N=CN=C12,0
CN1CCN2C[C@@H](C3=CC=CC=C3)C3=CC=CC=C3[C@@H]2C1,0
COC(=O)C1=C(C)NC(C)=C(C1C1=CN=C2N=CC=CN12)C(=O)OC,0
CCCC1(OC(=O)C(O)=C1O)C1=CC=C(C=C1)C1=CC=CC=C1,0
COCC1=CN2C(C)=C(C)N=C2C2=C1[C@H](O)[C@H](O)[C@H](N2)C1=CC=CC=C1,0
CC1(C)OC(=O)C(O1)=CC(O)=O,0
CCN(C(C)=O)C1=CC=C2NC(C(O)=O)=C(CC)C2=C1,0
OC1C2CC(CCN(CCC3=CC=CC=C3)C2)C2=C1C=CC=C2,0
COC1=CC=C(C=C1)C1=NC(CC#N)=C(C)N1,0
CCCOC1=C(C=C(NC(=O)NC(C)C)C=C1)C1=NC(=O)C2=NN=NC2=N1,0
OC(=O)C1=CC2=C(OCC2=O)C=C1,0
NC(=O)C1=C(OC(=O)C2=CC=CC=C2)N=CN1,0
CC(=C)C1=C(N2C=NC=C2C(O)=O)C(C)=CC=C1,0
OC1=C(O)C=C(NC(=O)NNC(=O)OCC2=CC=CC=C2)C=C1,0
O=C(CCC1CCNCC1)C1=CC2=C(OCC2)C=C1,0
NC1=C2C(=O)NC(=O)N(CCCCN3CCC(=CC3)C3=CC=CC=C3)C2=CC=C1,0
CC(C)COC1=C(C=C(C=C1)N1N=CC(C(O)=O)=C1N)C#N,0
COC(=O)C1=CC=CC(NC(=O)NC2CN(C(=O)C(C)(C)C)C3=C(C=CC=C3)N(CC(=O)C3=CC=CC=C3C)C2=O)=C1,0
COC[C@H]1O[C@@H](OC2=CC=C(N)C=C2)[C@H](OC)[C@@H](OC)[C@H]1OC,0
CC(=O)C1=C(N)C2=NC(C)=C(C)N2CC1,0
ONC(=N)C1=CC=C(OCCCOC2=CC=C(C=C2)C2=CC3=C(O2)C=CC(=C3)C(=N)NO)C=C1,0
COC1=C(O)C=C(CNC=C2C(=O)NC(=O)C3=CC=C(C=C23)N2C=CC=C2)C=C1,0
CC1=CC=C(C=C1)C1=NC2=C(NC3=C1C=CC=C3)N=CC=C2,0
COC(=O)C1=CC(=NNC1=O)C1=CC=CC=C1,0
CCCCCCCC[C@H](N[C@@H](C)C(=O)N1[C@@H](CN(C)C1=O)C(O)=O)C(O)=O,0
CC1=C(C)C=C2C(=C1)N=NC=C2C#N,0
CC(C)(C)OC(=O)C1=C2[C@@H]3CC=CN3C3=C(C=CC=C3)N2C=N1,0
CC1=C2NC(=O)C=CC2=C2OC(CNC(=O)C(N)C(=O)OCC3=CC=CC=C3)CC2=C1,0
CC1=CC=C(C=C1)C1CCN(CC1)C(=O)NC1=CC=C2N=C(CN3CCCCC3)C=CC2=C1,0
O=C1OC=C(C=C1)C#CC1=CC=C(OC2=CC=C(C=C2)C#CC2=COC(=O)C=C2)C=C1,0
CN(C(=O)C1=CC=C(C=C1)C(=O)NC1=C(N)C=CC=C1)C1=CC(NC2=NC=CC(=N2)C2=CC=CN=C2)=CC=C1,0
CC1N=C(NNC(C)=O)NN=C1C1=CC=CC=C1,0
NC1=C(N)C(=O)NC(CCC2=CC=CC=C2)=N1,0
CCOCCC1=NC(N)=C(N=NC2=CC=CC=C2)C(=O)N1,0
O[C@H]([C@@H](O)C(=O)OC(=O)C1=CC=CC=C1)C(=O)OC(=O)C1=CC=CC=C1,0
OC1=C(CN(CC2=CC=CN=C2)C1=O)C1=CC=CC=C1,0
OC1=CC(CC(=O)NC(C=C)C2=CC=CC=C2)=NC2=NC=NN12,0
CC1CCC2=CC3=C(CC(C3)C(=N)NO)C=C2C1,0
CCN1C=C(C#N)C2=C(C=NC(=N2)N2CCNCC2)C1=O,0
NNC(=O)N1CCN(NC(=O)C2=CC(=O)C(O)=CN2)C1=O,0
CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(O)=O,0
OC(=O)C1=CC2=C(OCC(CN3C=CN=C3)C2=O)C=C1,0
NC1=C2C(=O)CC(O)CC2=NC2=CC=CC=C12,0
CC(=O)N1[C@H]2[C@H](CC3=C(C)C(O)=C(C)C=C23)C2=C1C=CC=C2,0
OC(=O)C1=CC=C(O1)C1=NNC2=CC=CC=C12,0
NC(=O)CO[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](OC2=CC=C(N)C=C2)[C@@H]1O,0
COC1=C(OC)C(OC)=C2N=CC(C#N)=C(NC3=CC4=C(C=C3)N=NN4)C2=C1,0
COC1=C2OC(=CC2=C(C=NO)C(O)=C1)C1=CC=C(O)C=C1,0
CCC1=C(C(=O)C(N)=O)C2=C(OCC(=O)NOC3=CC=CC=C3)C=CC=C2N1CC1=CC=CC=C1,0
COC1=CC=C2CCCC(O)C2=C1,0
O=C(NC1=CC=C2C=C(CN3CCCCCC3)C=NC2=C1)C1=CC=C(C=C1)C1=CC=CC=C1,0
O=CC1=CNC2=C3NC4=CC=C(C=C4C3=CC=C12)C1=CC=CC=C1,0
OC(=O)CCNC1=NC(CC2=CC=CC=C2)=NC(=C1)C1=CC=C(C=C1)C1=CC=CC2=C1OC1=C2C=CC=C1,0
COC1=CC(OC)=C2NC(=CC2=C1)C(O)=O,0
CCOC(=O)C1=CC2=CC(=CC=C2N1)C(C)=C,0
COC1=C(OC)C2=C(CCC3=C(CCNC2)C=C(O)C=C3)C=C1,0
CC(O)C1=NC2=CC=CC3=CC=CC(N1)=C23,0
COC1=C(C=CC=C1)C(O)([C@@H](CC1=CC=CC=C1)N=CC1=CC=CC=C1O)C1=C(OC)C=CC=C1,0
CC1=CC=C2C(O)=CN=NC2=C1C,0
OCCN(CCO)CC1=CC2=C(C(O)=C1)C(=O)C1=C(O)C=CC=C1C2=O,0
OC(=O)[C@H](CC1=CN=CN1COCC1=CC=CC=C1)NC(=O)C1=CC2=CC=CC=C2N1,0
ON=CC1=CC=C(C=N1)C#N,0
CN1C[C@H](O)[C@H](N(C)C(=O)[C@@H]1[C@H](O[C@@H]1O[C@H](CN)[C@@H](O)[C@H]1O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O)C(O)=O,0
COC1=C(C=CN=C1)C1=CN=C2C=CC(=NN12)N1CCN(CC1)C(=O)OC(C)(C)C,0
NC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,0
COC1=CC=C2NC=C(C(CN)C(O)=O)C2=C1,0
NC1=CC(O)=C(C=C1)C(O)=O,0
NC(=O)[C@H]1O[C@@H](OC2=C(NC=N2)C(N)=O)[C@H](O)[C@@H](O)[C@@H]1O,0
N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@H]1[C@@H](O)[C@@H](O[C@@H]1C(O)=O)N1C=NC2=C(N)N=CN=C12,0
NNC(=O)C1=CC(=O)C(OCC2=CC=CC=C2)=CN1,0
COC1=CC(=CC(OC)=C1O)C1=NC(=C(O1)C1=CC(OC)=C(O)C(OC)=C1)C1=CC(OC)=C(O)C(OC)=C1,0
C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O,0
NNC(C(O)=O)(C(=O)OCC1C2=CC=CC=C2C2=CC=CC=C12)C(=O)OCC1C2=CC=CC=C2C2=CC=CC=C12,0
NC1=NC2=NC=C(CN3CCCC4=CC(=CC=C34)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1,0
OCC(O)CN1CCN2C(C1)C1=C(CC3=C2C=CC=C3)C=CC=C1,0
CC1=C(CN2CCN(C2=O)C2=CC(=CC=C2)C#N)N=CN1C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
COC(=O)C1=CC=C(C=C1)N1CCN(CC2=CNC3=NC=CC=C23)CC1,0
OC1(CC2=NC=CC=C2)CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,0
NCCC(=O)NC(=O)C1=NC=CC=C1O,0
NC1=CC2=C(NC(=O)O2)C=C1,0
CC1CC(=O)NN=C1C1=CC=C(NC(NCCO)=NC#N)C=C1,0
NC1=CC(C(O)=O)=C(C=C1)N1CCCC1,0
COC1=CC2=C(CC(=O)N(CCCNCCCNC3=CC=C(C=C3)N(C)C)CC2)C=C1OC,0
C[C@@H](N[C@@H](CC1=CNC=N1)C(O)=O)[C@H](NC(=O)[C@H](CC(N)=O)NC(C)=O)C(O)=O,0
COC1=C(OC)C=C2C(O)=C(C=CC2=C1)C(O)=O,0
CCCCC1=NC(CO)=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C(O)=O)C(=O)NC,0
CC1=CC=C(C=C1)C1=NC=C(C=C1)C(=O)NC1=CC=C2N=C(CN3CCCCC3)C=CC2=C1,0
CC(C)(C)C1=CC=C2C(=O)NC(=O)C(=CNCC3=NC=C(C(O)=C3)C3=CC=CC=C3)C2=C1,0
CCOCCOCCCNCC1=CN=C2N=C(N)N=C(N)C2=N1,0
CC1CC(C)(C(C)CN1C)C1=CC(O)=CC=C1,0
CC(C)(C)C1=CC=C(N)C(O)=C1,0
OC(=O)CC1=CC2=C(OOC2)C=C1CC(O)=O,0
OC1=NOC(CN2C3=C(C=CC=C3)C(=NC(NC(=O)C3=CC4=CC=CC=C4N3)C2=O)C2=CC=CC=C2)=C1,0
OC(=O)C12CCC(=O)N1CC(=O)N2,0
CN1CCN(CC1)C1=C2C(=CC=C1)N1C(=NC3=CC=CC=C3C1=O)C2=O,0
CC1=C(C)C2=C(NC(=O)C(O)=CC2=O)C=C1,0
O=C(C1=CC=CC=C1)C1=CC2=C(C=C1)N=C(CC(=O)N2)C1=CC=CC(=C1)C#N,0
COC(=O)C1=CC(NN=C(C2=CC=CC=C2)C2=CC=CC=C2)=C(O1)C#N,0
NC1=NC2=C(CCN(CC3=CC=CC=C3)C2)C(=O)N1,0
COC1=CC(C(O)=O)=C(NC2CCOC2=O)C=C1,0
NC(=O)C1=C(OC(=O)C2=CC3=C(OCO3)C=C2)N=CN1,0
CN1C2=C(C3=C1C=CC=C3)C(=O)N(CC1=CN(C=N1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)CC2,0
CC(C)C1=CC=CC(C(C)C)=C1NC(=O)N[C@@H](CC(=O)C1=CC2=C(OC3=C2C=CC=C3)C=C1)C(O)=O,0
O=C1CC(=NC2=C(N1)C=C(C=C2)C1=CC=CO1)C1=CC=CC(=C1)C#N,0
CN(CC1=CC2=CC=CC=C2N1C)C(=O)\C=C\C1=CN=C(NC(=O)CCC(=O)N2CCOCC2)C=C1,0
OC(CN1C2=CC=CC=C2C2=C1C=CC=C2)CN1CCN(CC2=CC=CC=C2)CC1,0
COC1=CC(CC(O)=NO)=C(C=C1OC)C(=O)CC1=CC(OC)=C(OC)C=C1,0
